,RegionCode,T,Nuts0,sp61,tc,tl_mean,tl_diff,sp61_resi_regional_alt,sp61_resi_regional_alt_cont,population,empden,labprod,unemployment
31,ITF2,2000,IT,7.987683271068898,3.112294519073206,4.905806747181664,1.7881610237259524,0.5,,322772,2.490281271438372,0.0497900826446281,13.4
32,ITF3,2000,IT,10.57310885956858,2.288513214423832,4.908379439000394,2.424769775209287,0.5,,5717694,11.685703620754012,0.0530419983389765,23.2
33,ITF4,2000,IT,10.310831682380046,2.3750211930142657,4.928295700676548,2.4465361924511053,0.5,,4034887,6.29835980213486,0.0477357638888888,17.3
34,ITF5,2000,IT,8.46799080546478,2.943838952182189,4.885536367018863,2.0163950498623566,0.5,,601399,1.8779584276600123,0.0538247671232876,17.1
35,ITF6,2000,IT,9.597942402072617,1.972905138993775,4.838013485646783,2.230114858835435,0.5,,2028592,3.621881778741865,0.0491556616133258,27.3
36,ITG1,2000,IT,10.497141573924043,1.975093655241416,4.813023196435443,2.409730295891163,0.5,,4994427,5.308267716535433,0.0513830230660832,23.8
37,ITG2,2000,IT,9.525840031456577,1.9687511974389729,4.729764511115071,2.5216834858237083,0.5,,1638573,2.1559517830236063,0.0485535235876528,20.1
38,LU00,2000,LU,9.264418121856613,1.8197559037781368,4.343135087640091,1.8708404347127063,0.5,,433600,6.995359628770302,0.1270648424543947,2.3
39,LV00,2000,LV,8.314845738196063,1.7545983475322895,4.490029346139396,1.5970250612854744,0.5,,2381715,1.5116391074008668,0.0091609175870858,14.2
40,MT00,2000,MT,7.666633587471067,2.1017430262921453,4.581268206392666,2.812100491070577,0.5,,380201,45.37389100126742,0.0307639664804469,6.3
41,NL11,2000,NL,9.085190937206352,1.8293591329858976,4.556660059270357,2.515820604030716,0.5,,562646,11.26351322480024,0.0649,4.4
42,NL12,2000,NL,8.77054506032877,1.942696618613235,4.413495457518904,2.3262150000695634,0.5,,624500,8.747580044676099,0.0417638406537283,4.5
43,NL13,2000,NL,8.47451563341865,1.9559585978974667,4.419186221641729,2.352007189760778,0.5,,469806,8.39530406553169,0.0436997751798561,3.5
44,NL21,2000,NL,9.3175594308026,1.999599898342108,4.3957863401529,2.090649242465321,0.5,,1077625,15.83096058744193,0.0466893032942067,2.6
45,NL22,2000,NL,9.831857371263755,1.919022122172618,4.305295136662963,1.9511380303420367,0.5,,1919158,18.98530946455808,0.0484081606765327,2.5
46,NL23,2000,NL,7.9532979537936255,2.2412310451564403,4.2470368166516055,1.939539992484525,0.5,,317206,11.730349729083104,0.0415378524295141,3.8
47,NL31,2000,NL,9.684676898475905,1.861151445016548,4.4002735657865975,2.1470121078002995,0.5,,1107849,42.386680357928704,0.0718183941858453,2.1
48,NL32,2000,NL,10.406387925657446,1.832261405494676,4.410093718724887,2.0984429737765278,0.5,,2518354,47.40882917466411,0.0719636977058029,2.7
49,NL33,2000,NL,10.643116303076646,1.8855102863590212,4.490500253368113,2.196387633038573,0.5,,3397744,59.18032786885246,0.0593636706548004,2.7
50,NL34,2000,NL,8.383922262621208,2.005137056900533,4.4341733856279655,2.2097340584479404,0.5,,371866,9.703683190252008,0.0441570205479452,3.4
51,NL41,2000,NL,10.287082603959805,1.9061894330114204,4.431496094944076,2.156953266036136,0.5,,2356004,23.9851500213012,0.0556625560348473,2.1
52,NL42,2000,NL,9.43193180163333,1.8908829570744168,4.375822222312176,2.1543650577626363,0.5,,1141192,25.290012478624583,0.0490860380116959,2.7
53,SE11,2000,SE,10.293881742462222,1.7543377838021426,4.0760798915499565,1.8042850866549087,0.5,,1803377,14.360437470280552,0.0882270027771843,3.2
54,SE12,2000,SE,9.577649288670903,1.8839799248520552,4.112779577703561,1.4040494489913835,0.5,,1490348,1.792661510487627,0.0591516543852044,5.5
55,SE21,2000,SE,9.453934019037394,1.7034961974723686,4.145443083370853,1.7620328629452495,0.5,,798344,1.1082044328177312,0.0611788576069301,4.4
56,SE22,2000,SE,9.043513319106983,1.899733239465673,4.1457698670305065,1.515843524215713,0.5,,1274411,3.932885618040209,0.0682330241862156,7.3
57,SE23,2000,SE,8.319405841773333,2.306853827192509,4.326813944423358,1.3319863711500617,0.5,,1762246,2.783698249693212,0.0662566125290023,5.2
58,SE31,2000,SE,8.536883872945939,1.914688183958312,4.196136685513788,1.3969730518446717,0.5,,837892,0.5802741181802554,0.0604291677888499,6.7
59,SE32,2000,SE,9.093420772841428,1.731639428106386,4.204564059731567,1.9175622301295725,0.5,,380004,0.2332895944675027,0.065138986119493,7.6
60,SE33,2000,SE,9.863397272796783,1.6511561538314063,4.21362461685012,1.8397031733722888,0.5,,514804,0.1445528409716714,0.0627724075743913,9.0
61,SK01,2000,SK,8.053185519906707,2.0225166463464954,5.379628950275703,2.74576673340255,0.5,,616982,15.148563078421825,0.0185958842443729,7.5
62,SK02,2000,SK,8.351208863489427,2.088533143183277,5.489790998687618,2.728232547055618,0.5,,1876416,4.8762755952777965,0.0098649022021611,17.6
63,SK03,2000,SK,7.792577117542319,2.196845161780387,5.415250108664364,2.7020362885845763,0.5,,1355514,3.1096472326540665,0.0090658681449217,21.0
64,SK04,2000,SK,7.864595515056352,2.134259024324768,5.392165029208939,2.6315216247878324,0.5,,1549745,3.4040391210466145,0.0089821082089552,24.6
65,AT11,2001,AT,7.729388328280942,1.940299050973157,4.3415004167839895,2.545504379390553,1.0,0.3288749077044319,275956,3.250978803834211,0.0411903654485049,5.0
66,AT12,2001,AT,9.661285354396124,1.932165174291396,4.444747128781207,2.5159489518351474,0.0,-0.8205708973267319,1539416,3.6882235760973527,0.0488791977077363,3.2
67,AT13,2001,AT,10.090020721195677,1.8401276218746885,4.218443645422683,1.7848279566674732,1.0,0.8810064393269881,1553956,191.8012108980828,0.0787097461528344,6.0
68,AT21,2001,AT,8.59543762324115,1.9251792523718263,4.332634457556806,2.323800214457884,1.0,0.160497846048812,559571,2.500481067328045,0.0538009405728944,4.6
69,AT22,2001,AT,9.383584901987382,1.9427538684523449,4.368637253048082,2.404805113656811,1.0,0.1156714262058603,1182441,3.2576578351226244,0.0530690476190476,4.5
70,AT31,2001,AT,9.588676232022426,1.904010928549764,4.3528829565151765,2.435173855167041,0.0,-0.9795093163333912,1373134,5.4487753691807645,0.0571035071238453,3.1
71,AT32,2001,AT,8.893699616722905,1.9141032222420016,4.446227654570427,2.1401892850650728,0.0,-0.4069959719257052,514851,3.5354179961710277,0.0629061371841155,2.0
72,AT33,2001,AT,9.12266555939091,1.921638954118131,4.443682927419398,2.016737092420074,0.0,-0.393870497510024,671492,2.4238216092834683,0.0615751728679618,2.9
73,AT34,2001,AT,8.417538492598975,1.889220311587891,4.328144623246809,2.077626452131259,1.0,0.511745625611484,350129,6.428712285545258,0.0611937423312883,3.0
74,CZ01,2001,CZ,9.113549029457936,2.066670712611679,5.10314291231883,5.159916135898175,1.0,2.4351643752914027,1170476,124.55163883735312,0.028927408142999,3.8
75,CZ02,2001,CZ,8.345607099340347,2.136907447599019,5.589568789705657,1.8699997644821416,1.0,1.6021155760945118,1121591,4.845350332614751,0.015651747183502,6.7
76,CZ03,2001,CZ,8.309586922814,2.12762693634708,5.432243936797953,1.7092544168429074,1.0,1.5429195049808206,1176097,3.2890034565586737,0.0144160313501959,5.1
77,CZ04,2001,CZ,8.141589877386643,2.130909164821884,5.413558145979721,1.7809080456760462,1.0,0.9457609543161146,1124813,5.880480154706034,0.0135813515139362,11.7
78,CZ05,2001,CZ,8.513760896694038,2.151315898756389,5.473122497986031,1.7640173478330832,1.0,1.2052724475714742,1487400,5.642924728376129,0.0141124313385371,5.8
79,CZ06,2001,CZ,8.637466936886087,2.113501876724692,5.4700148670022175,1.8265336325421984,1.0,1.9851067579787096,1647278,5.430094993880761,0.0145473705393077,7.3
80,CZ07,2001,CZ,8.208856258456054,2.141948001516826,5.432127246264835,1.787228403564555,1.0,1.249997433720649,1239089,5.987198862121076,0.0135352635486265,9.3
81,CZ08,2001,CZ,8.163950698542958,2.106635187492829,5.285141450625233,1.609343214516941,1.0,1.5448845091205088,1265283,9.484073740511333,0.0140792829457364,15.2
82,EE00,2001,EE,8.138190882722597,2.02890218080489,5.134581254268858,2.751981089040149,1.0,2.482769936785536,1392720,1.3404862773991528,0.0120011508072827,13.1
83,FI19,2001,FI,9.602892979699854,2.0380875237320675,4.554032035964138,2.36822387540961,1.0,1.7659315373777418,1317441,1.0150010810662402,0.0555793068469991,10.7
84,FI20,2001,FI,6.01135282512574,2.6944032657062573,3.909583567497696,3.9413627176211055,1.0,5.916235583013163,25776,0.8974778905994104,0.0699671532846715,
85,HU21,2001,HU,8.008695575984799,2.1851749986138223,4.779170847545396,1.9777380114155545,1.0,1.9828924745435983,1120730,4.024563901744393,0.0136484962406015,3.9
86,HU22,2001,HU,8.017552192838101,2.1047429202397394,4.816590258977041,2.0358527240676585,0.0,-0.7823015269402774,1003854,3.813899545008476,0.0147480935672514,3.8
87,HU23,2001,HU,7.637620158666751,2.0772851691437864,4.75615298318541,2.01553805189858,1.0,1.3373987434958292,997671,2.5040581551273906,0.0121585682074408,7.5
88,HU31,2001,HU,7.769800144825324,2.104905971871051,4.748268652672114,2.0808164588062072,1.0,3.1330388861328458,1302835,3.197557524759848,0.0115086632510479,8.1
89,HU32,2001,HU,8.033767425922294,2.043694384869525,4.833840458469418,2.150126155111149,1.0,4.1994247405493,1563714,2.892436121608664,0.0124732839313572,8.3
90,HU33,2001,HU,7.993788958270376,2.074885160111572,4.832131316683261,2.0812206289999877,1.0,1.992800263463986,1380387,2.774960466764818,0.0117012969149145,5.5
91,ITC1,2001,IT,10.924277429053792,1.8758499713716963,4.996422470483682,2.3575956668479567,1.0,0.0727858441820029,4219421,7.136822625417387,0.0586390642615558,5.2
92,ITC2,2001,IT,7.452701238201853,2.5903305025584715,4.74975405520502,2.1143129437407837,1.0,1.4751110002265362,119273,1.6455696202531642,0.0680264540337711,
93,ITC3,2001,IT,9.894655496263452,2.627487583337553,5.0125384668105095,2.3597161349037217,1.0,1.1303060734917258,1578998,11.384875211109028,0.063985693093786,6.1
94,ITC4,2001,IT,11.868775911286193,2.008504002409448,4.913860059059344,2.137071320521076,1.0,0.1815702748156844,9004084,17.203070175438597,0.0696935904953726,4.0
95,ITF1,2001,IT,9.492133298295588,2.867607328807812,5.000209953305992,2.101117614376363,1.0,0.3433005388066493,1261300,4.3798631292772106,0.0541309931506849,4.3
96,ITF2,2001,IT,8.032753993312728,3.12255998104641,4.90964967313212,1.8135826187686832,1.0,0.0912394203298834,321468,2.55202378230048,0.0510586917562723,13.2
97,ITF3,2001,IT,10.638069651413756,2.2867654137340607,4.931677619744433,2.517445615800553,1.0,0.5886766532261162,5708137,11.870519713261649,0.0551545071397118,22.5
98,ITF4,2001,IT,10.34488672242119,2.4001286248974933,4.924904660699701,2.457152319570152,0.0,-0.180027803271535,4026054,6.409187978540549,0.0489695083299471,14.4
99,ITF5,2001,IT,8.518188226150938,2.9764188695225484,4.8627986596347625,2.0044364369155843,1.0,0.2185097737059,599404,1.8314641424014817,0.0569361797752809,15.8
100,ITF6,2001,IT,9.664352340124395,1.9757435884696009,4.914940767198655,2.1807905579124744,1.0,0.6253069823894758,2018722,3.783637226326849,0.0495913113579362,25.0
101,ITG1,2001,IT,10.5444993735659,2.010782630908487,4.983618783083969,2.403967615423813,1.0,0.1479355408056746,4978068,5.543700787401575,0.0519452950784745,20.9
102,ITG2,2001,IT,9.589568077457184,1.9582869146517503,4.778099968252165,2.4091109669037625,1.0,0.5575580719958639,1634795,2.196132596685083,0.0504867924528301,19.2
103,LU00,2001,LU,9.23990406933196,1.797975187940008,4.322683402260888,1.9209812098073007,0.0,-1.5731979323679388,439000,7.1655065738592425,0.1288715056664867,1.8
104,LV00,2001,LV,8.44387910270534,1.8158373586057428,4.649610342173065,1.5919865095515622,1.0,2.260050225244839,2353384,1.4991170332316583,0.0100284215035339,13.8
105,MT00,2001,MT,7.632413510294155,1.8953487465533505,4.408305702121794,2.584036741448336,0.0,-1.796293492803525,391415,46.73637515842839,0.0308974915254237,7.1
106,NL11,2001,NL,9.198120495544304,1.80269303914418,4.572393030032919,2.458296660202654,1.0,1.8298440936517524,566489,11.771995043370508,0.0684027586206896,3.9
107,NL12,2001,NL,8.841589374146631,1.9278243984637795,4.392352470152964,2.260834098982273,1.0,0.7428078929453716,630539,8.905435591958302,0.0443118394648829,3.1
108,NL13,2001,NL,8.540538594455013,1.942360023640866,4.406541313631751,2.2806573686947136,1.0,0.6155200993196681,474506,8.308482126005059,0.0477339391185824,3.0
109,NL21,2001,NL,9.37019512368216,1.97362567694182,4.36535306581719,2.018547315886571,1.0,0.2792692480293088,1086280,15.914880863179976,0.0496373258003766,2.4
110,NL22,2001,NL,9.888192093063108,1.89024860065342,4.282305754091196,1.8917370594569487,1.0,0.37172892816262,1934314,19.70980171790961,0.0497278179411465,2.1
111,NL23,2001,NL,8.045818764286002,2.197404179248532,4.190235160341112,1.9197092829305136,1.0,1.2944930357938067,328936,11.99071142073042,0.0448230633802816,1.7
112,NL31,2001,NL,9.768960684033296,1.8357455489185448,4.369464812109109,2.0786862479319543,1.0,1.0814996947139677,1117997,43.288836731700165,0.0764307861741782,1.2
113,NL32,2001,NL,10.439254884038206,1.8166401732093769,4.380130035666035,2.011075228007916,0.0,-0.209106841092033,2534599,50.09596928982726,0.0711900533393434,1.9
114,NL33,2001,NL,10.70971296454436,1.8703474952128372,4.477777997478417,2.1485137922372592,1.0,0.6300306854347607,3420700,60.56156260899896,0.0619415135633243,2.0
115,NL34,2001,NL,8.424187574143382,1.9810971167013105,4.397057599634074,2.148995119877545,0.0,-0.0274639917108389,374920,9.603987815009694,0.0470305651672433,2.5
116,NL41,2001,NL,10.326655095654932,1.8846949129328336,4.395042027884266,2.059481838357807,0.0,-0.0445310496402905,2375116,24.455805083886148,0.0578463210286188,1.8
117,NL42,2001,NL,9.47698202192172,1.8660124983594724,4.339017180284733,2.0684853340229568,1.0,0.0907317677627312,1142679,25.40672952486597,0.0516005821357103,2.4
118,SE11,2001,SE,10.12816710533121,1.7330562325507324,3.986542414714042,1.724346893442366,0.0,-4.614722790008663,1823210,15.072170325034898,0.0789085283940565,3.2
119,SE12,2001,SE,9.536709302517044,1.8551142993105088,4.10575269077395,1.422085056094372,0.0,-1.949488705748013,1492078,1.837212555106016,0.0552221767940222,5.1
120,SE21,2001,SE,9.35587584294118,1.6685850711765031,4.109152177440408,1.794851586521589,0.0,-3.210886860660769,797172,1.1667046668186674,0.0546807148367189,3.9
121,SE22,2001,SE,8.914793850713824,1.8854760891961917,4.12278561866317,1.5211982290613113,0.0,-3.85887210254746,1279816,4.31051129658635,0.0584804048448647,5.9
122,SE23,2001,SE,8.29798880728308,2.2894067004508267,4.324912481381362,1.3219615512935254,0.0,-1.5015552419779332,1769645,2.935307654915238,0.0604737116386797,4.1
123,SE31,2001,SE,8.483659401491085,1.8642929272725888,4.184129179742736,1.3707947045308615,0.0,-2.22689347990108,832524,0.5962148561426539,0.0542070773263433,6.6
124,SE32,2001,SE,9.067049382030769,1.702000751588833,4.247992749140638,2.076480157801101,0.0,-1.61605705016011,376469,0.2410330632035996,0.0634865654205607,6.6
125,SE33,2001,SE,9.797528066452436,1.614327128503476,4.2068149027661645,1.9003557979768404,0.0,-2.508896361099026,511878,0.1562187375153725,0.0561780559032123,6.0
126,SK01,2001,SK,8.119998233320281,2.087977213182649,5.361604186077123,3.0914803962909767,1.0,0.6354974383857711,598781,15.143692157817826,0.0195099388871019,7.7
127,SK02,2001,SK,8.423635288853832,2.177424178609051,5.589307573609873,2.861457548710094,1.0,0.7779557775892026,1871019,4.980991129193623,0.0102127611140867,18.6
128,SK03,2001,SK,7.920261459875312,2.264828808914571,5.52279750926355,3.029683952299033,1.0,2.2237452244079465,1354679,3.1576679184879635,0.0096585689218171,21.1
129,SK04,2001,SK,7.986151831234244,2.196600211439285,5.468957959863677,2.928436311807964,1.0,2.059442411574871,1554304,3.462466658198908,0.0096541085840058,24.4
130,AT11,2002,AT,7.795071501115833,1.869461888209874,4.149081499430055,2.914199105541297,1.0,0.5789709465036478,276673,3.3142267257069897,0.0426063114754098,4.9
131,AT12,2002,AT,9.679622386426828,1.882649339490727,4.172047055205946,3.0848105956972454,0.0,-0.5695764814976613,1544667,3.715013260357344,0.0495251137656427,4.7
132,AT13,2002,AT,10.162322432990653,1.8831740150337684,4.171765566558872,2.481324128922095,1.0,0.7439029705163815,1571123,179.9544994944388,0.0870408905745189,7.7
133,AT21,2002,AT,8.629798359681827,1.8776106899109468,4.134717700382077,2.7035009074912626,0.0,-0.1869370035193056,559933,2.5929090132422044,0.0534264827018121,4.4
134,AT22,2002,AT,9.382306732016088,1.888201344677038,4.098043553016512,2.6645063852829844,0.0,-1.0297091425733855,1188117,3.223940125067704,0.0544887552500954,5.5
135,AT31,2002,AT,9.644834737384434,1.8810780522269948,4.141601947406183,2.9141524983977893,1.0,0.3435267025008601,1377803,5.438370535904675,0.0584146800501882,3.8
136,AT32,2002,AT,8.908058649080417,1.8811337588588533,4.243287911644354,2.9361538121623987,0.0,-0.6636232589476427,517050,3.5446412114165806,0.06465248,3.2
137,AT33,2002,AT,9.151964195517165,1.8957324019173885,4.248902793286447,2.935350646067812,0.0,-0.3084810517765564,675700,2.507003807197759,0.0615789875835721,2.4
138,AT34,2002,AT,8.47205457687231,1.867549589971263,4.191385035492323,2.61608852103943,1.0,0.3031532143717211,352574,6.38138434233879,0.0641271322620519,2.6
139,CZ01,2002,CZ,9.247953230899345,2.088579768295783,4.879396456239983,5.108216867782081,1.0,2.3458326452737546,1157876,125.31436817151102,0.0345854416844875,3.4
140,CZ02,2002,CZ,8.50798558635325,2.077812534627798,5.300088079230037,3.3971960009037403,1.0,3.100573285677324,1123895,5.0175331464364685,0.0177500829799004,4.8
141,CZ03,2002,CZ,8.429655895316849,2.0772650378058346,5.1332144269226205,3.3663781580958827,1.0,1.967176047327894,1173715,3.298338527874768,0.0163465719360568,4.8
142,CZ04,2002,CZ,8.296753807216694,2.0786614936533323,5.114129963317175,3.662921832833708,1.0,2.9039010245768337,1122089,5.904550761211807,0.0154187337727181,11.3
143,CZ05,2002,CZ,8.626911666546185,2.089014664880466,5.112383312482566,3.2199118333388523,1.0,1.7863686484975498,1483483,5.679723314354699,0.0158019962659773,5.0
144,CZ06,2002,CZ,8.751584204556854,2.0580079257381407,5.144191657091269,3.269864773039642,1.0,1.811552987205368,1643202,5.419049353487525,0.0166255007393466,6.7
145,CZ07,2002,CZ,8.340844265023453,2.050956334036029,5.063532212474509,3.139288954551714,1.0,2.281629334120787,1236388,6.05282750497272,0.0150812557371029,8.5
146,CZ08,2002,CZ,8.293183362531938,2.035287728831861,4.903138774067419,3.2643038762316525,1.0,2.208603232369385,1260534,9.8125344605771,0.015357126802772,12.4
147,EE00,2002,EE,8.248785369666855,1.9011992975028904,4.658660052720299,3.1638406323040664,1.0,1.71987598514746,1383510,1.354761466200037,0.0132946634942216,10.0
148,FI19,2002,FI,9.597769306465445,1.979192225991289,4.390438923055408,3.14865909010107,0.0,-1.118863451603009,1319440,1.0098514137061805,0.0568030926083262,10.9
149,FI20,2002,FI,6.058269425550967,2.315750972779928,3.956007556851101,4.883553730325333,1.0,0.1172058623379975,26008,0.8712741565673109,0.073584962406015,
150,HU21,2002,HU,8.067396523304893,2.063173233189451,4.348428032437953,2.587708492581422,1.0,0.4061551443016842,1120610,4.056603773584905,0.0153609258446687,4.9
151,HU22,2002,HU,8.179568193227045,2.0242036324009507,4.603965706413891,2.5903415053072534,1.0,3.09065783668097,1002959,3.898652868230886,0.0168791990846681,3.7
152,HU23,2002,HU,7.79254464156111,1.9628154149226915,4.437558663865615,2.800918749019293,1.0,2.8973978837761414,993466,2.451125696944033,0.0147909300316729,7.9
153,HU31,2002,HU,7.885668978737295,1.9767286136159317,4.436127375434646,2.772028974812572,1.0,1.857256175553115,1296504,3.228088465261747,0.0133933333333333,8.2
154,HU32,2002,HU,8.16296580070535,1.9549799642651613,4.535802657912121,2.796585755190356,1.0,2.2076957168846336,1559073,2.8749506458345087,0.0145684716499901,7.8
155,HU33,2002,HU,8.08744419322795,1.9607273615564869,4.473973556873177,2.78486086125588,1.0,1.2835302719138977,1373194,2.7062544304487703,0.0141341325811001,5.9
156,ITC1,2002,IT,10.961062007784804,1.8079621568382849,4.792912233296599,3.222046332598324,0.0,-0.1285209110511052,4212090,7.179291202381431,0.0602145458620496,5.5
157,ITC2,2002,IT,7.472859458418263,1.855144155804723,3.808013660930148,3.1514342715866386,0.0,-0.5263954461277258,119353,1.682618092003705,0.0689366972477064,
158,ITC3,2002,IT,9.895769107392711,2.23044712321295,4.361220324517853,3.3129376216274227,0.0,-0.9740848079379816,1569787,11.541924592009003,0.0638053794896798,6.1
159,ITC4,2002,IT,11.913236167222774,1.9731376735507375,4.770598353458735,2.256943580043255,1.0,0.057404559623072,9033024,17.57938596491228,0.0711837653751154,3.8
160,ITF1,2002,IT,9.503868741408922,2.17481803285568,4.127955832801857,2.9339933510058325,0.0,-0.7254450152621733,1261991,4.393982134461683,0.0552302803338326,5.8
161,ITF2,2002,IT,8.062981659351925,2.168340347083052,3.938464631874128,3.31092717017461,0.0,-0.2862205620356189,320143,2.55202378230048,0.0522757168458781,12.6
162,ITF3,2002,IT,10.687707914516082,1.881493517013413,4.348513729714253,2.743451995708414,1.0,0.1836382838713173,5699305,12.215501792114695,0.0558580231065468,21.1
163,ITF4,2002,IT,10.36023560442361,1.9102385937645263,4.285980699618139,2.80533055952612,0.0,-0.6402564573958652,4020071,6.5478609764994005,0.0491501432436734,13.6
164,ITF5,2002,IT,8.528193757600944,2.103188883351051,3.952867678896313,2.9157389536424096,0.0,-0.7661196819533136,597121,1.89628562609322,0.0565571893651654,15.4
165,ITF6,2002,IT,9.676365778621104,1.8273511285533348,4.664354965850931,2.988902756298039,0.0,-0.7189020650067507,2008041,3.7999051040466334,0.0504623974313235,25.7
166,ITG1,2002,IT,10.561585625019855,1.8052106466167268,4.548157282292984,3.032111295249857,0.0,-0.59918742559041,4966723,5.621064231738036,0.0527843159221397,20.7
167,ITG2,2002,IT,9.611668169372145,1.8889782169192744,4.672638050789908,3.1576113720128047,0.0,-0.4802662479637059,1629889,2.254311066465762,0.0502110471593018,19.0
168,LU00,2002,LU,9.293472192648862,2.282772852948836,4.436261758422432,3.3169369435765006,1.0,0.2798808941843783,444050,7.277648878576952,0.1328963336875664,2.6
169,LV00,2002,LV,8.531962334970903,1.8180441266564469,4.387066432394749,2.824232209907908,1.0,1.1416065750135451,2320956,1.5267298121688877,0.0106866982124079,13.8
170,MT00,2002,MT,7.697365806584324,1.88113909483198,4.257952315417144,2.94695329112136,1.0,0.5608245583888425,394641,47.21166032953105,0.0317628187919463,6.9
171,NL11,2002,NL,9.215786991641982,1.8987320817693911,4.648426888255437,3.1623611141813712,0.0,-0.5854553356666112,570480,12.058283126094944,0.0676793763288447,3.5
172,NL12,2002,NL,8.836299512424244,1.8947912195445789,4.082830723846121,3.640621955391071,0.0,-1.1227086494978562,636184,9.21518987341772,0.0439717840982546,2.4
173,NL13,2002,NL,8.53831226222911,1.888458765349536,4.046715519473837,3.6497458604838737,0.0,-1.0517232314253795,478799,8.738816956702276,0.0473941252699784,2.8
174,NL21,2002,NL,9.384137134499255,1.8799308269584405,4.1672573029770295,2.619348647432112,0.0,-0.6734607197291076,1094032,16.124681552525104,0.0505653345724907,2.9
175,NL22,2002,NL,9.908453135452495,1.8009626902434968,3.940936518901832,3.1845213097682854,0.0,-0.5239551488327227,1949233,19.94460945653046,0.0509027269068222,2.3
176,NL23,2002,NL,8.116150723633671,2.0537785845699195,4.058834197575778,2.6491140222267813,1.0,0.6947031796928177,341721,12.201815495039057,0.0464388696655132,4.2
177,NL31,2002,NL,9.776150625439254,1.8368671163249928,4.155595479955975,2.344154822614616,0.0,-0.8321711604089989,1139925,42.89111479426389,0.0783014448924731,2.3
178,NL32,2002,NL,10.54592373535855,1.825961368604616,4.283832245424289,2.399668476748852,1.0,1.61809481754962,2559477,50.31806615776081,0.0758925485238343,2.4
179,NL33,2002,NL,10.734136933578814,1.8178403754107784,4.320869687626998,2.6732586596101378,0.0,-0.4249446318864737,3423780,60.99596802716276,0.0642178360199466,2.6
180,NL34,2002,NL,8.523009922043997,1.948006704733778,4.347753788496813,2.903112853807669,1.0,1.4158496475404467,377235,10.085848795347548,0.0482893465129049,2.3
181,NL41,2002,NL,10.32983193173645,1.842063059208963,4.238677463149026,2.424418700766182,0.0,-0.9259945234236082,2391123,25.147586878461443,0.0575826476282671,2.5
182,NL42,2002,NL,9.52451753333096,1.8086152456515665,4.100622589521595,2.4585656835035707,1.0,0.1322968353342118,1143296,25.97522647439453,0.052409128113879,2.4
183,SE11,2002,SE,10.245860134911313,1.7745362288750708,3.9624929581343697,2.516702705131525,1.0,1.904939642437129,1838882,14.87122850612796,0.0839313769984528,3.7
184,SE12,2002,SE,9.575262978151011,1.7101585343338042,3.931333830423269,2.4852645442681984,0.0,-0.085795111156608,1497304,1.854307723389816,0.057818578013689,5.4
185,SE21,2002,SE,9.410590196431192,1.7258739308654107,4.190334673345085,2.4260428275168984,1.0,0.3080234885258477,796515,1.1685046740186962,0.0574459306803594,3.8
186,SE22,2002,SE,8.963487520793583,1.6088479252094334,3.766765871835217,2.640895298186821,1.0,0.1605614466522707,1286588,4.345556103875669,0.0616892363396971,6.1
187,SE23,2002,SE,8.25204307260111,1.5941016204419436,3.4688780683749654,2.4052906666102296,0.0,-2.0444446735599144,1777510,2.956723333231354,0.0622615888710048,4.8
188,SE31,2002,SE,8.5143918598535,1.607372798119976,3.863550179864392,2.616597360579913,0.0,-0.2741165569276973,829114,0.5984028005688655,0.057099268738574,5.9
189,SE32,2002,SE,9.074582340040672,1.7710882293363823,4.321132571934101,2.513721611982307,0.0,-0.8241342114316683,373664,0.2477909995551025,0.0616277272727272,5.8
190,SE33,2002,SE,9.827215347799742,1.7922298027265096,4.494283648531605,2.1044476467983437,0.0,-0.2991712380194694,509551,0.1542635593236908,0.059423151668779,5.9
191,SK01,2002,SK,8.244056858435826,2.236985157405925,5.317436001161141,3.580508482948205,1.0,2.0720158111564664,599042,14.59814905017048,0.0229417083750417,8.7
192,SK02,2002,SK,8.480426337911474,2.242160951501729,5.4309255454115855,5.044135121736541,1.0,0.3590933916182204,1868147,4.973322662398292,0.0110969022395065,17.5
193,SK03,2002,SK,8.033153401763695,2.1901882793763203,5.204507124059248,4.0369296406164015,1.0,1.779628417552208,1353777,3.1484331712122144,0.0107061986703167,21.6
194,SK04,2002,SK,8.070062533460671,2.1443510755756736,5.272887142054349,3.776008979990536,1.0,1.0358452642674334,1557985,3.5207063008130075,0.0103101749954898,22.3
195,AT11,2003,AT,7.792111159957556,1.9458868149310176,4.398306237155398,2.5637811144694957,0.0,-1.1438105327220978,276542,3.3875743663578826,0.0427859663191659,5.8
196,AT12,2003,AT,9.71338149564596,1.9481558284320408,4.502139462539504,2.506059161075746,1.0,0.6704516203643555,1549269,3.809050854262862,0.0495392510402219,4.0
197,AT13,2003,AT,10.185016045098436,1.8494527955046929,4.333061949457075,2.24142654681511,1.0,0.1166894289032124,1592846,182.1536905965622,0.0869630446849847,8.3
198,AT21,2003,AT,8.649011470379122,1.9321104315688435,4.385676920906482,2.3590538014695994,0.0,-0.0562259280889135,558623,2.593976932934644,0.0547132564841498,4.3
199,AT22,2003,AT,9.42464332955081,1.945895622469448,4.400401767942106,2.440804259624168,1.0,1.1039395831205112,1189315,3.326727066817667,0.0542825161887141,4.1
200,AT31,2003,AT,9.664138275130432,1.916191957356577,4.406518993116914,2.462188353783719,0.0,-0.0517410179680153,1382532,5.569723902047919,0.0588269984686064,4.0
