Region,RegionCode,RegionName,SectorCode,SectorName,sp60,sp61
R1,AT11,Burgenland,ss1,Agriculture,6.366611338,162.6067676
R1,AT11,Burgenland,ss2,Mining_quarrying_and_energy_supply,46.28031999,90.91090999
R1,AT11,Burgenland,ss3,Food_beverages_and_tobacco,66.49108379,66.88296132
R1,AT11,Burgenland,ss4,Textiles_and_leather_etc,20.55689221,16.0711095
R1,AT11,Burgenland,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,49.61701012,70.84887086
R1,AT11,Burgenland,ss6,Electrical_and_optical_equipment_and_Transport_equipment,98.86721396,78.6201479
R1,AT11,Burgenland,ss8,Other_manufacturing,210.3577564,179.4297733
R1,AT11,Burgenland,ss9,Construction,185.6842561,172.7310286
R1,AT11,Burgenland,ss10,Distribution,263.3760618,265.7433456
R1,AT11,Burgenland,ss11,Hotels_and_restaurant,77.26302366,85.6676412
R1,AT11,Burgenland,ss12,Transport_storage_and_communication,116.5471302,139.0551266
R1,AT11,Burgenland,ss13,Financial_intermediation,111.4238337,126.480083
R1,AT11,Burgenland,ss14,Real_estate_renting_and_busine_activitie,121.7825975,460.6355013
R1,AT11,Burgenland,ss15,Non-Market_Service,738.4475843,237.6372662
R2,AT12,Niederosterreich,ss1,Agriculture,44.66021566,1019.206548
R2,AT12,Niederosterreich,ss2,Mining_quarrying_and_energy_supply,267.7039124,606.6972354
R2,AT12,Niederosterreich,ss3,Food_beverages_and_tobacco,385.1170748,446.1299539
R2,AT12,Niederosterreich,ss4,Textiles_and_leather_etc,172.0506477,154.8019201
R2,AT12,Niederosterreich,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,436.8093388,719.1986089
R2,AT12,Niederosterreich,ss6,Electrical_and_optical_equipment_and_Transport_equipment,486.9125563,446.0724597
R2,AT12,Niederosterreich,ss8,Other_manufacturing,1769.757131,1739.676149
R2,AT12,Niederosterreich,ss9,Construction,1250.005135,1136.262738
R2,AT12,Niederosterreich,ss10,Distribution,2485.414698,1809.650947
R2,AT12,Niederosterreich,ss11,Hotels_and_restaurant,537.9204228,432.5631774
R2,AT12,Niederosterreich,ss12,Transport_storage_and_communication,1241.79871,1072.581691
R2,AT12,Niederosterreich,ss13,Financial_intermediation,680.7765129,814.4749581
R2,AT12,Niederosterreich,ss14,Real_estate_renting_and_busine_activitie,852.497076,3409.813945
R2,AT12,Niederosterreich,ss15,Non-Market_Service,3312.57263,1772.717602
R3,AT13,Wien,ss1,Agriculture,87.20166242,15.34678576
R3,AT13,Wien,ss2,Mining_quarrying_and_energy_supply,430.0647697,593.8221445
R3,AT13,Wien,ss3,Food_beverages_and_tobacco,376.0860088,264.187175
R3,AT13,Wien,ss4,Textiles_and_leather_etc,183.9827721,100.4632069
R3,AT13,Wien,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,129.2590491,129.1657716
R3,AT13,Wien,ss6,Electrical_and_optical_equipment_and_Transport_equipment,1829.628554,1015.065156
R3,AT13,Wien,ss8,Other_manufacturing,2276.27762,1338.825855
R3,AT13,Wien,ss9,Construction,2127.667256,1116.466014
R3,AT13,Wien,ss10,Distribution,3283.325685,3607.478195
R3,AT13,Wien,ss11,Hotels_and_restaurant,837.6881628,1018.100654
