Region,RegionCode,RegionName,SectorCode,SectorName,sp60,sp61
R3,AT13,Wien,ss15,Non-Market_Service,11476.70288,4000.533409
R4,AT21,Karnten,ss1,Agriculture,21.51109086,289.845505
R4,AT21,Karnten,ss2,Mining_quarrying_and_energy_supply,151.030727,357.0859397
R4,AT21,Karnten,ss3,Food_beverages_and_tobacco,105.602973,124.0650213
R4,AT21,Karnten,ss4,Textiles_and_leather_etc,28.92491582,22.56152108
R4,AT21,Karnten,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,147.4134522,213.761877
R4,AT21,Karnten,ss6,Electrical_and_optical_equipment_and_Transport_equipment,388.4983328,294.519324
R4,AT21,Karnten,ss8,Other_manufacturing,775.8635439,744.9726927
R4,AT21,Karnten,ss9,Construction,600.9566993,517.4226107
R4,AT21,Karnten,ss10,Distribution,899.9960741,801.5083391
R4,AT21,Karnten,ss11,Hotels_and_restaurant,391.1085201,417.2746395
R4,AT21,Karnten,ss12,Transport_storage_and_communication,393.506692,414.3748653
R4,AT21,Karnten,ss13,Financial_intermediation,398.7818256,453.4969908
R4,AT21,Karnten,ss14,Real_estate_renting_and_busine_activitie,519.2334112,1840.872429
R4,AT21,Karnten,ss15,Non-Market_Service,2442.030799,708.2969034
R5,AT22,Steiermark,ss1,Agriculture,38.41757098,774.5429434
R5,AT22,Steiermark,ss2,Mining_quarrying_and_energy_supply,294.3156395,652.3202984
R5,AT22,Steiermark,ss3,Food_beverages_and_tobacco,247.1000614,271.1933953
R5,AT22,Steiermark,ss4,Textiles_and_leather_etc,52.88288963,38.5140767
R5,AT22,Steiermark,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,417.3967812,565.8974146
R5,AT22,Steiermark,ss6,Electrical_and_optical_equipment_and_Transport_equipment,879.5416217,622.4041985
R5,AT22,Steiermark,ss8,Other_manufacturing,2166.200203,1941.647061
R5,AT22,Steiermark,ss9,Construction,1157.354819,1126.466805
R5,AT22,Steiermark,ss10,Distribution,2113.417133,1718.742955
R5,AT22,Steiermark,ss11,Hotels_and_restaurant,678.0548171,662.6727195
R5,AT22,Steiermark,ss12,Transport_storage_and_communication,920.5197048,887.3145947
R5,AT22,Steiermark,ss13,Financial_intermediation,595.217285,639.866908
R5,AT22,Steiermark,ss14,Real_estate_renting_and_busine_activitie,1323.571664,4513.636675
R5,AT22,Steiermark,ss15,Non-Market_Service,5086.346841,1638.588575
R6,AT31,Oberosterreich,ss1,Agriculture,42.51121023,882.4480373
R6,AT31,Oberosterreich,ss2,Mining_quarrying_and_energy_supply,296.4125828,701.6196361
R6,AT31,Oberosterreich,ss3,Food_beverages_and_tobacco,442.3825511,518.7003079
R6,AT31,Oberosterreich,ss4,Textiles_and_leather_etc,139.6814325,108.7448276
R6,AT31,Oberosterreich,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,611.3456342,885.2244245
R6,AT31,Oberosterreich,ss6,Electrical_and_optical_equipment_and_Transport_equipment,912.2232995,689.8143629
R6,AT31,Oberosterreich,ss8,Other_manufacturing,2901.239142,2777.293548
R6,AT31,Oberosterreich,ss9,Construction,1719.924548,1519.490313
R6,AT31,Oberosterreich,ss10,Distribution,2982.23267,2305.552744
R6,AT31,Oberosterreich,ss11,Hotels_and_restaurant,707.9438585,656.9509505
R6,AT31,Oberosterreich,ss12,Transport_storage_and_communication,1248.658579,1142.498315
R6,AT31,Oberosterreich,ss13,Financial_intermediation,1003.743443,1034.459071
R6,AT31,Oberosterreich,ss14,Real_estate_renting_and_busine_activitie,1821.341832,5859.17116
R6,AT31,Oberosterreich,ss15,Non-Market_Service,7253.050134,1800.216372
R7,AT32,Salzburg,ss1,Agriculture,27.55631274,241.3830977
R7,AT32,Salzburg,ss2,Mining_quarrying_and_energy_supply,143.8570958,422.5470101
R7,AT32,Salzburg,ss3,Food_beverages_and_tobacco,133.9482229,194.4172818
R7,AT32,Salzburg,ss4,Textiles_and_leather_etc,22.2087016,21.38708473
R7,AT32,Salzburg,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,173.7276592,311.7498508
R7,AT32,Salzburg,ss6,Electrical_and_optical_equipment_and_Transport_equipment,299.7168449,279.5941729
R7,AT32,Salzburg,ss8,Other_manufacturing,886.4777751,1049.869244
R7,AT32,Salzburg,ss9,Construction,722.1581211,629.3990248
R7,AT32,Salzburg,ss10,Distribution,1096.666028,1329.819678
R7,AT32,Salzburg,ss11,Hotels_and_restaurant,508.6775278,742.8324159
R7,AT32,Salzburg,ss12,Transport_storage_and_communication,496.2567554,715.1165113
R7,AT32,Salzburg,ss13,Financial_intermediation,449.3358852,546.8855864
R7,AT32,Salzburg,ss14,Real_estate_renting_and_busine_activitie,679.7385705,2688.004
R7,AT32,Salzburg,ss15,Non-Market_Service,2627.129142,979.2207402
R8,AT33,Tirol,ss1,Agriculture,39.30949922,271.3999508
R8,AT33,Tirol,ss2,Mining_quarrying_and_energy_supply,181.604967,545.5510693
R8,AT33,Tirol,ss3,Food_beverages_and_tobacco,148.5408132,219.9452568
R8,AT33,Tirol,ss4,Textiles_and_leather_etc,69.19285189,67.9293679
R8,AT33,Tirol,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,220.2930693,403.7514873
R8,AT33,Tirol,ss6,Electrical_and_optical_equipment_and_Transport_equipment,362.0869794,344.2884153
R8,AT33,Tirol,ss8,Other_manufacturing,1099.026211,1329.721928
R8,AT33,Tirol,ss9,Construction,794.1782123,856.6423985
R8,AT33,Tirol,ss10,Distribution,1205.115372,1487.499537
R8,AT33,Tirol,ss11,Hotels_and_restaurant,672.8003466,1000.072521
R8,AT33,Tirol,ss12,Transport_storage_and_communication,616.8085447,904.5495288
R8,AT33,Tirol,ss13,Financial_intermediation,505.6356196,690.7806295
R8,AT33,Tirol,ss14,Real_estate_renting_and_busine_activitie,695.5356778,3151.240319
R8,AT33,Tirol,ss15,Non-Market_Service,2797.434941,1300.278453
R9,AT34,Vorarlberg,ss1,Agriculture,11.78295513,101.1436376
R9,AT34,Vorarlberg,ss2,Mining_quarrying_and_energy_supply,105.2570258,293.9722906
R9,AT34,Vorarlberg,ss3,Food_beverages_and_tobacco,139.8805931,193.7540717
R9,AT34,Vorarlberg,ss4,Textiles_and_leather_etc,57.98529006,53.38225351
R9,AT34,Vorarlberg,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,158.7277792,271.332863
R9,AT34,Vorarlberg,ss6,Electrical_and_optical_equipment_and_Transport_equipment,314.9658056,281.1674352
R9,AT34,Vorarlberg,ss8,Other_manufacturing,672.3561308,759.146345
R9,AT34,Vorarlberg,ss9,Construction,361.3748834,464.2848371
R9,AT34,Vorarlberg,ss10,Distribution,641.9066035,730.2201568
R9,AT34,Vorarlberg,ss11,Hotels_and_restaurant,289.6187249,396.246849
R9,AT34,Vorarlberg,ss12,Transport_storage_and_communication,297.5745715,401.7744941
R9,AT34,Vorarlberg,ss13,Financial_intermediation,224.3731247,334.030135
R9,AT34,Vorarlberg,ss14,Real_estate_renting_and_busine_activitie,358.0317146,1669.397965
R9,AT34,Vorarlberg,ss15,Non-Market_Service,1645.78801,578.4947654
R10,BE10,Region_de_BruxellesCapitale,ss1,Agriculture,8.884696817,1.40937795
R10,BE10,Region_de_BruxellesCapitale,ss2,Mining_quarrying_and_energy_supply,449.2942098,1772.915574
R10,BE10,Region_de_BruxellesCapitale,ss3,Food_beverages_and_tobacco,198.4372429,404.6999003
R10,BE10,Region_de_BruxellesCapitale,ss4,Textiles_and_leather_etc,72.34445625,97.16540822
R10,BE10,Region_de_BruxellesCapitale,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,195.1454333,359.1464682
R10,BE10,Region_de_BruxellesCapitale,ss6,Electrical_and_optical_equipment_and_Transport_equipment,307.7895217,334.4288329
R10,BE10,Region_de_BruxellesCapitale,ss8,Other_manufacturing,882.4134147,1296.494026
R10,BE10,Region_de_BruxellesCapitale,ss9,Construction,918.3884149,918.3610332
R10,BE10,Region_de_BruxellesCapitale,ss10,Distribution,3182.55883,3032.377478
R10,BE10,Region_de_BruxellesCapitale,ss11,Hotels_and_restaurant,549.4724023,564.8052086
R10,BE10,Region_de_BruxellesCapitale,ss12,Transport_storage_and_communication,2319.041116,3233.748789
R10,BE10,Region_de_BruxellesCapitale,ss13,Financial_intermediation,2827.106539,1754.627169
R10,BE10,Region_de_BruxellesCapitale,ss14,Real_estate_renting_and_busine_activitie,5619.615661,10154.35132
R10,BE10,Region_de_BruxellesCapitale,ss15,Non-Market_Service,12361.81156,3336.252583
R11,BE21,Prov_Antwerpen,ss1,Agriculture,92.78279701,264.7672556
R11,BE21,Prov_Antwerpen,ss2,Mining_quarrying_and_energy_supply,276.9021219,554.0969023
R11,BE21,Prov_Antwerpen,ss3,Food_beverages_and_tobacco,720.9676427,745.5752536
R11,BE21,Prov_Antwerpen,ss4,Textiles_and_leather_etc,376.9325513,256.8142605
R11,BE21,Prov_Antwerpen,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,1095.640631,1020.93741
R11,BE21,Prov_Antwerpen,ss6,Electrical_and_optical_equipment_and_Transport_equipment,1283.934632,708.02318
R11,BE21,Prov_Antwerpen,ss8,Other_manufacturing,2502.633626,1866.307618
R11,BE21,Prov_Antwerpen,ss9,Construction,1767.45867,1698.668881
R11,BE21,Prov_Antwerpen,ss10,Distribution,3447.150141,3841.021698
R11,BE21,Prov_Antwerpen,ss11,Hotels_and_restaurant,394.6612973,474.6530682
R11,BE21,Prov_Antwerpen,ss12,Transport_storage_and_communication,2110.486241,3434.974915
R11,BE21,Prov_Antwerpen,ss13,Financial_intermediation,1537.154775,1450.861587
R11,BE21,Prov_Antwerpen,ss14,Real_estate_renting_and_busine_activitie,3795.925363,10287.28755
R11,BE21,Prov_Antwerpen,ss15,Non-Market_Service,8625.265637,3375.335451
R12,BE22,Prov_Limburg_B,ss1,Agriculture,38.63355169,152.6804098
R12,BE22,Prov_Limburg_B,ss2,Mining_quarrying_and_energy_supply,94.06000427,187.0905581
R12,BE22,Prov_Limburg_B,ss3,Food_beverages_and_tobacco,165.1275553,169.7336007
R12,BE22,Prov_Limburg_B,ss4,Textiles_and_leather_etc,46.93591338,31.7788795
R12,BE22,Prov_Limburg_B,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,946.4193881,876.6616325
R12,BE22,Prov_Limburg_B,ss6,Electrical_and_optical_equipment_and_Transport_equipment,211.5223014,115.8794897
R12,BE22,Prov_Limburg_B,ss8,Other_manufacturing,940.4700343,697.0183498
R12,BE22,Prov_Limburg_B,ss9,Construction,627.5138258,695.191678
R12,BE22,Prov_Limburg_B,ss10,Distribution,1224.602369,1199.36242
R12,BE22,Prov_Limburg_B,ss11,Hotels_and_restaurant,172.9443387,182.8616082
R12,BE22,Prov_Limburg_B,ss12,Transport_storage_and_communication,577.0723938,826.3515123
R12,BE22,Prov_Limburg_B,ss13,Financial_intermediation,358.405911,488.961955
R12,BE22,Prov_Limburg_B,ss14,Real_estate_renting_and_busine_activitie,900.4089572,3548.866709
R12,BE22,Prov_Limburg_B,ss15,Non-Market_Service,3256.420579,1238.98629
R13,BE23,Prov_OostVlaanderen,ss1,Agriculture,62.01784895,265.0629528
R13,BE23,Prov_OostVlaanderen,ss2,Mining_quarrying_and_energy_supply,476.7493266,997.8526694
R13,BE23,Prov_OostVlaanderen,ss3,Food_beverages_and_tobacco,535.6217755,577.9405133
R13,BE23,Prov_OostVlaanderen,ss4,Textiles_and_leather_etc,137.2653495,97.52593455
R13,BE23,Prov_OostVlaanderen,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,69.2280543,67.42647933
R13,BE23,Prov_OostVlaanderen,ss6,Electrical_and_optical_equipment_and_Transport_equipment,475.6967581,273.1838051
R13,BE23,Prov_OostVlaanderen,ss8,Other_manufacturing,1653.11271,1282.629714
R13,BE23,Prov_OostVlaanderen,ss9,Construction,1181.366772,1401.179185
R13,BE23,Prov_OostVlaanderen,ss10,Distribution,2315.838075,2459.849728
R13,BE23,Prov_OostVlaanderen,ss11,Hotels_and_restaurant,266.7096733,305.6069653
R13,BE23,Prov_OostVlaanderen,ss12,Transport_storage_and_communication,1035.968371,1613.065221
R13,BE23,Prov_OostVlaanderen,ss13,Financial_intermediation,793.7922374,997.0395775
R13,BE23,Prov_OostVlaanderen,ss14,Real_estate_renting_and_busine_activitie,1818.892686,6786.663439
R13,BE23,Prov_OostVlaanderen,ss15,Non-Market_Service,6293.478794,2339.170283
R14,BE24,Prov_Vlaams_Brabant,ss1,Agriculture,39.62763337,79.20937845
R14,BE24,Prov_Vlaams_Brabant,ss2,Mining_quarrying_and_energy_supply,99.89726266,226.5487386
R14,BE24,Prov_Vlaams_Brabant,ss3,Food_beverages_and_tobacco,333.6670031,390.8787156
R14,BE24,Prov_Vlaams_Brabant,ss4,Textiles_and_leather_etc,37.32894187,28.80158616
R14,BE24,Prov_Vlaams_Brabant,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,844.1109467,891.1759999
R14,BE24,Prov_Vlaams_Brabant,ss6,Electrical_and_optical_equipment_and_Transport_equipment,424.4428691,264.8230316
R14,BE24,Prov_Vlaams_Brabant,ss8,Other_manufacturing,821.9518702,693.6209256
R14,BE24,Prov_Vlaams_Brabant,ss9,Construction,554.9795887,751.888688
R14,BE24,Prov_Vlaams_Brabant,ss10,Distribution,3403.434359,1944.450696
R14,BE24,Prov_Vlaams_Brabant,ss11,Hotels_and_restaurant,243.8343021,150.5283716
R14,BE24,Prov_Vlaams_Brabant,ss12,Transport_storage_and_communication,1744.743501,1459.927982
R14,BE24,Prov_Vlaams_Brabant,ss13,Financial_intermediation,785.8655777,593.2300347
R14,BE24,Prov_Vlaams_Brabant,ss14,Real_estate_renting_and_busine_activitie,2781.938098,6145.208475
R14,BE24,Prov_Vlaams_Brabant,ss15,Non-Market_Service,4597.676792,1821.388433
R15,BE25,Prov_WestVlaanderen,ss1,Agriculture,66.45866151,400.2790864
R15,BE25,Prov_WestVlaanderen,ss2,Mining_quarrying_and_energy_supply,76.1740802,131.0160194
R15,BE25,Prov_WestVlaanderen,ss3,Food_beverages_and_tobacco,449.0586645,399.1598189
R15,BE25,Prov_WestVlaanderen,ss4,Textiles_and_leather_etc,107.7800689,63.10761181
R15,BE25,Prov_WestVlaanderen,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,1516.449637,1214.481791
R15,BE25,Prov_WestVlaanderen,ss6,Electrical_and_optical_equipment_and_Transport_equipment,570.9752641,270.7192084
R15,BE25,Prov_WestVlaanderen,ss8,Other_manufacturing,1424.721103,914.4009728
R15,BE25,Prov_WestVlaanderen,ss9,Construction,903.6317631,1176.611063
R15,BE25,Prov_WestVlaanderen,ss10,Distribution,1755.175809,2029.856328
R15,BE25,Prov_WestVlaanderen,ss11,Hotels_and_restaurant,313.4615218,391.7298561
R15,BE25,Prov_WestVlaanderen,ss12,Transport_storage_and_communication,833.689875,1408.877589
R15,BE25,Prov_WestVlaanderen,ss13,Financial_intermediation,498.22276,818.460008
R15,BE25,Prov_WestVlaanderen,ss14,Real_estate_renting_and_busine_activitie,1202.591918,5634.521599
R15,BE25,Prov_WestVlaanderen,ss15,Non-Market_Service,4863.769358,1961.854205
R16,BE31,Prov_Brabant_Wallon,ss1,Agriculture,14.72907446,44.35237674
R16,BE31,Prov_Brabant_Wallon,ss2,Mining_quarrying_and_energy_supply,31.57227386,96.29534591
R16,BE31,Prov_Brabant_Wallon,ss3,Food_beverages_and_tobacco,26.70326131,42.01251436
R16,BE31,Prov_Brabant_Wallon,ss4,Textiles_and_leather_etc,67.42020071,69.82899462
R16,BE31,Prov_Brabant_Wallon,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,442.0658757,630.6946048
R16,BE31,Prov_Brabant_Wallon,ss6,Electrical_and_optical_equipment_and_Transport_equipment,94.22724854,78.91015405
R16,BE31,Prov_Brabant_Wallon,ss8,Other_manufacturing,185.0190162,209.8403403
R16,BE31,Prov_Brabant_Wallon,ss9,Construction,252.4652206,279.4284136
R16,BE31,Prov_Brabant_Wallon,ss10,Distribution,888.1483354,669.8852207
R16,BE31,Prov_Brabant_Wallon,ss11,Hotels_and_restaurant,69.01214163,56.56019396
R16,BE31,Prov_Brabant_Wallon,ss12,Transport_storage_and_communication,467.6179825,520.4336981
R16,BE31,Prov_Brabant_Wallon,ss13,Financial_intermediation,180.2207453,224.9231839
R16,BE31,Prov_Brabant_Wallon,ss14,Real_estate_renting_and_busine_activitie,583.0822385,2218.174066
R16,BE31,Prov_Brabant_Wallon,ss15,Non-Market_Service,1799.547905,679.7755294
R17,BE32,Prov_Hainaut,ss1,Agriculture,24.03037013,160.784672
R17,BE32,Prov_Hainaut,ss2,Mining_quarrying_and_energy_supply,205.9330234,410.5696876
R17,BE32,Prov_Hainaut,ss3,Food_beverages_and_tobacco,205.012541,210.8401968
R17,BE32,Prov_Hainaut,ss4,Textiles_and_leather_etc,91.79957106,62.16463737
R17,BE32,Prov_Hainaut,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,62.5840033,58.0974483
R17,BE32,Prov_Hainaut,ss6,Electrical_and_optical_equipment_and_Transport_equipment,484.1434672,264.7834863
R17,BE32,Prov_Hainaut,ss8,Other_manufacturing,1164.263457,860.5549674
R17,BE32,Prov_Hainaut,ss9,Construction,753.8434061,718.1534769
R17,BE32,Prov_Hainaut,ss10,Distribution,1734.853626,1563.434581
R17,BE32,Prov_Hainaut,ss11,Hotels_and_restaurant,169.9090118,165.4977291
R17,BE32,Prov_Hainaut,ss12,Transport_storage_and_communication,715.7397985,946.64143
R17,BE32,Prov_Hainaut,ss13,Financial_intermediation,448.7900814,679.2554099
R17,BE32,Prov_Hainaut,ss14,Real_estate_renting_and_busine_activitie,1010.260551,4563.039064
R17,BE32,Prov_Hainaut,ss15,Non-Market_Service,5612.505713,1557.793733
R18,BE33,Prov_Liege,ss1,Agriculture,22.08894999,139.1749584
R18,BE33,Prov_Liege,ss2,Mining_quarrying_and_energy_supply,293.8714792,599.2566576
R18,BE33,Prov_Liege,ss3,Food_beverages_and_tobacco,303.4603261,320.9068953
R18,BE33,Prov_Liege,ss4,Textiles_and_leather_etc,22.42300933,15.62429007
R18,BE33,Prov_Liege,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,850.7339806,811.3280467
R18,BE33,Prov_Liege,ss6,Electrical_and_optical_equipment_and_Transport_equipment,246.3356385,139.0249499
R18,BE33,Prov_Liege,ss8,Other_manufacturing,791.9071303,605.0498622
R18,BE33,Prov_Liege,ss9,Construction,675.9948819,735.9707514
R18,BE33,Prov_Liege,ss10,Distribution,1507.26419,1231.993509
R18,BE33,Prov_Liege,ss11,Hotels_and_restaurant,173.38408,152.4526351
R18,BE33,Prov_Liege,ss12,Transport_storage_and_communication,760.6901023,904.5990338
R18,BE33,Prov_Liege,ss13,Financial_intermediation,416.4539287,588.3317116
R18,BE33,Prov_Liege,ss14,Real_estate_renting_and_busine_activitie,959.7796723,3800.53725
R18,BE33,Prov_Liege,ss15,Non-Market_Service,4269.149278,1391.631092
R19,BE34,Prov_Luxembourg_B,ss1,Agriculture,7.702322174,88.50942663
R19,BE34,Prov_Luxembourg_B,ss2,Mining_quarrying_and_energy_supply,17.83533999,47.0588001
R19,BE34,Prov_Luxembourg_B,ss3,Food_beverages_and_tobacco,40.32242283,54.95774902
R19,BE34,Prov_Luxembourg_B,ss4,Textiles_and_leather_etc,5.057522287,4.539228233
R19,BE34,Prov_Luxembourg_B,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,194.1366659,238.8671443
R19,BE34,Prov_Luxembourg_B,ss6,Electrical_and_optical_equipment_and_Transport_equipment,33.83991255,24.56784707
R19,BE34,Prov_Luxembourg_B,ss8,Other_manufacturing,114.9932853,112.9297425
R19,BE34,Prov_Luxembourg_B,ss9,Construction,170.8159712,186.7161166
R19,BE34,Prov_Luxembourg_B,ss10,Distribution,360.4553198,308.8753516
R19,BE34,Prov_Luxembourg_B,ss11,Hotels_and_restaurant,60.47988476,56.01104386
R19,BE34,Prov_Luxembourg_B,ss12,Transport_storage_and_communication,106.0865926,133.1751925
R19,BE34,Prov_Luxembourg_B,ss13,Financial_intermediation,56.25592402,153.315708
R19,BE34,Prov_Luxembourg_B,ss14,Real_estate_renting_and_busine_activitie,111.3218893,891.0884533
R19,BE34,Prov_Luxembourg_B,ss15,Non-Market_Service,1196.981377,321.1911608
R20,BE35,Prov_Namur,ss1,Agriculture,16.17903959,84.43526825
R20,BE35,Prov_Namur,ss2,Mining_quarrying_and_energy_supply,50.00628523,134.5037555
R20,BE35,Prov_Namur,ss3,Food_beverages_and_tobacco,75.03809263,104.0786949
R20,BE35,Prov_Namur,ss4,Textiles_and_leather_etc,5.156104614,4.70550689
R20,BE35,Prov_Namur,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,290.805687,364.4626521
R20,BE35,Prov_Namur,ss6,Electrical_and_optical_equipment_and_Transport_equipment,25.22745299,18.62123486
R20,BE35,Prov_Namur,ss8,Other_manufacturing,252.8200325,252.4485223
R20,BE35,Prov_Namur,ss9,Construction,257.8946272,289.6772733
R20,BE35,Prov_Namur,ss10,Distribution,626.2278865,594.6861564
R20,BE35,Prov_Namur,ss11,Hotels_and_restaurant,80.88012185,83.04468733
R20,BE35,Prov_Namur,ss12,Transport_storage_and_communication,231.9156557,323.653138
R20,BE35,Prov_Namur,ss13,Financial_intermediation,149.1250182,268.7002256
R20,BE35,Prov_Namur,ss14,Real_estate_renting_and_busine_activitie,317.788025,1737.159164
R20,BE35,Prov_Namur,ss15,Non-Market_Service,2126.938685,650.6760058
R21,CZ01,Praha,ss1,Agriculture,31.30537026,109.3074224
R21,CZ01,Praha,ss2,Mining_quarrying_and_energy_supply,284.8424211,1828.740377
R21,CZ01,Praha,ss3,Food_beverages_and_tobacco,200.342729,443.9942327
R21,CZ01,Praha,ss4,Textiles_and_leather_etc,74.13228842,81.10892857
R21,CZ01,Praha,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,0.698606482,1.746949899
R21,CZ01,Praha,ss6,Electrical_and_optical_equipment_and_Transport_equipment,614.7742375,924.6223444
R21,CZ01,Praha,ss8,Other_manufacturing,1027.229454,1653.903764
R21,CZ01,Praha,ss9,Construction,903.0424605,1115.235302
R21,CZ01,Praha,ss10,Distribution,2122.72794,2757.498972
R21,CZ01,Praha,ss11,Hotels_and_restaurant,448.9813184,311.3922054
R21,CZ01,Praha,ss12,Transport_storage_and_communication,1116.366078,2915.009862
R21,CZ01,Praha,ss13,Financial_intermediation,1087.606067,1397.180725
R21,CZ01,Praha,ss14,Real_estate_renting_and_busine_activitie,2433.466569,4239.501783
R21,CZ01,Praha,ss15,Non-Market_Service,3424.063715,2537.676859
R22,CZ02,Stredni_Cechy,ss1,Agriculture,152.5415197,343.3386218
R22,CZ02,Stredni_Cechy,ss2,Mining_quarrying_and_energy_supply,134.7042017,683.0082197
R22,CZ02,Stredni_Cechy,ss3,Food_beverages_and_tobacco,150.2425697,271.9902857
R22,CZ02,Stredni_Cechy,ss4,Textiles_and_leather_etc,70.60406649,63.48536033
R22,CZ02,Stredni_Cechy,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,229.6612449,474.3982058
R22,CZ02,Stredni_Cechy,ss6,Electrical_and_optical_equipment_and_Transport_equipment,443.8677627,544.3831894
R22,CZ02,Stredni_Cechy,ss8,Other_manufacturing,853.7050241,1110.824822
R22,CZ02,Stredni_Cechy,ss9,Construction,301.462564,587.5203977
R22,CZ02,Stredni_Cechy,ss10,Distribution,711.3994809,1139.853417
R22,CZ02,Stredni_Cechy,ss11,Hotels_and_restaurant,112.2321548,97.8223967
R22,CZ02,Stredni_Cechy,ss12,Transport_storage_and_communication,365.3858372,1145.603609
R22,CZ02,Stredni_Cechy,ss13,Financial_intermediation,103.075117,288.3352012
R22,CZ02,Stredni_Cechy,ss14,Real_estate_renting_and_busine_activitie,408.1263022,1487.17749
R22,CZ02,Stredni_Cechy,ss15,Non-Market_Service,1189.434096,1021.491136
