,Region,RegionCode,RegionName,T,Nuts0,Nuts1,sp61,tc,tc_ratio,tl_min,tl_mean,tl_max,sp61_n,sp61_d,tl_min_n,tl_min_d,tl_mean_n,tl_mean_d,tl_max_n,tl_max_d,tc_n,tc_d,tc_ratio_n,tc_ratio_d,sp61_resi_n,sp61_resi_d_alt,sp61_resi_d,sp61_resi,sp61_resi_alt,sp61_resi_regional,sp61_resi_regional_alt,sp61_resi_regional_alt_cont,key,population,empden,labprod,unemployment,tl_diff
207,R13,BE23,Prov_OostVlaanderen,2003,BE,BE2,9.63102924508277,1.9988662221800448,1.892927258718989,3.145617804884771,4.657235772869805,5.284787832509903,1.1211631311458696,0.05980724432201767,0.9881208491489446,0.2388145108096561,0.9833887692566974,0.0377179427214821,0.9605643888132945,-0.0010432796024828495,0.9687559078965835,0.03148649509450918,0.9770138847559703,0.03205443020884724,1.1211631311458696,0.12116313114586963,0.05980724432201767,1.0,1.0,1.0,1.0,0.10749380391163654,BE232003,1370136,19.792939579090294,0.056758549133939296,5.1,2.1391700276251324
208,R14,BE24,Prov_Vlaams_Brabant,2003,BE,BE2,9.430492035042608,2.0053868727024864,1.989090925881554,3.12408521438545,4.514680224263116,5.220875884095676,1.135235590001275,0.08075996242704253,0.9875485267893311,0.24664011206420133,0.9840587630409992,0.03254960150504116,0.9794556767954948,0.02628764229811864,0.9664709722480468,-0.022390463866136967,0.9734891681620719,-0.030588409919453996,1.135235590001275,0.13523559000127494,0.08075996242704253,1.0,1.0,1.0,1.0,0.23612337002444753,BE242003,1027839,21.252380952380953,0.06395487340354022,4.5,2.0967906697102263
209,R15,BE25,Prov_WestVlaanderen,2003,BE,BE2,9.507002627480988,2.0476875722915384,1.8548373620016017,3.1609065650374015,4.683788715807458,5.3650331003606375,1.0599990483410147,0.03152377971757647,0.9889235803914825,0.22495341838523786,0.9743356372543263,0.03568381269758625,0.9575772672991296,0.009837579448988887,0.9853734568801003,0.046622319712328664,1.024945910960543,0.0577760436670276,1.0599990483410147,0.05999904834101466,0.03152377971757647,-1.0,-1.0,1.0,0.0,-0.45157760739716835,BE252003,1133931,15.469348659003831,0.05930183694530444,3.9,2.204126535323236
210,R16,BE31,Prov_Brabant_Wallon,2003,BE,BE3,8.358992808105887,2.1736867402402766,2.363288518864384,3.138938021761399,4.598443955516663,5.23474951733779,1.124607630976915,0.05046271817177583,0.9913776875539658,0.2204231388197756,0.9766032184661972,0.034989091815997964,0.9663998082005371,0.008884448146104451,0.9743821854415107,0.033951171334717256,1.005944118617772,0.033432120810433674,1.124607630976915,0.12460763097691507,0.05046271817177583,1.0,1.0,1.0,1.0,0.13897831726467028,BE312003,358012,12.795600366636112,0.06959290830945558,8.2,2.0958114955763913
211,R17,BE32,Prov_Hainaut,2003,BE,BE3,9.198150095467918,2.0449351500398496,2.148192033770527,3.169123823783263,4.642432744668006,5.366321327392567,1.0782183314455955,0.07090778984235735,0.9911394138319127,0.24413751180981946,0.9774425552201957,0.06066050067043649,0.957196826729523,0.02188093043348538,0.9721485224926717,0.055193914184820336,0.9841415176092269,0.049776254218508176,1.0782183314455955,0.07821833144559553,0.07090778984235735,1.0,-1.0,1.0,0.0,-0.2850439188137735,BE322003,1281706,11.266896368937186,0.052600846859562456,13.4,2.1971975036093045
212,R18,BE33,Prov_Liege,2003,BE,BE3,9.073920391530853,2.0827605421103184,2.1305697102612746,3.1507353937905083,4.5945249519694285,5.326524987103812,1.0530405710596857,0.045636791776088925,0.9931747538666316,0.23197543366699314,0.9724495071951929,0.04167244830150996,0.9581518155374795,0.014534352223520064,0.9788755523872252,0.046896701458219,1.0057007821968162,0.04660599942233368,1.0530405710596857,0.05304057105968574,0.045636791776088925,-1.0,-1.0,1.0,0.0,-0.5151816955455157,BE332003,1025842,9.77633289986996,0.053796302208034046,9.6,2.175789593313304
213,R19,BE34,Prov_Luxembourg_B,2003,BE,BE3,7.670524366637112,2.119382315215145,2.273189531732663,3.111105249600104,4.613619867304037,5.463037885608198,1.0354362411893012,0.010458688505260438,0.9990989330876356,0.19487973007957593,0.9636115126723304,0.012113533954552724,0.9523052678250609,-0.0028306689459680623,0.9856146141817957,0.045730398362029634,1.03076868762698,0.06653860396773059,1.0354362411893012,0.03543624118930122,0.010458688505260438,-1.0,-1.0,-1.0,0.0,-0.6760943929071837,BE342003,252295,2.1653898152320865,0.04881789802289282,5.6,2.3519326360080943
214,R20,BE35,Prov_Namur,2003,BE,BE3,8.242296098863195,2.1284361247220374,2.3242307697633446,3.1676065799469653,4.673425647558772,5.362550432273808,1.1216418619332196,0.06982969488853397,0.9927771597854322,0.22225391263408734,0.9875589135856224,0.04914172519604432,0.9659710599432992,0.007418455338900287,0.9644036809142119,0.0647453945493005,0.9746059310614784,0.059776453141156094,1.1216418619332196,0.12164186193321957,0.06982969488853397,1.0,1.0,1.0,1.0,0.11186965138039749,BE352003,450395,4.455689277899344,0.05159054634745243,8.3,2.1949438523268423
215,R21,CZ01,Praha,2003,CZ,CZ0,9.27139860940025,2.0997601328904363,1.4153976476059997,1.0000000000000033,5.082920749219402,6.2906678014456805,1.340931341533476,0.03107296083139688,0.999999999999998,6.5503158452884236e-15,1.0054381473113805,0.040258563562595495,1.040986079175821,0.030192165294882223,1.0148896174597475,0.005403872456092529,1.0266223832761618,0.0006180749809099328,1.340931341533476,0.34093134153347604,0.03107296083139688,1.0,1.0,1.0,1.0,2.1162891280271947,CZ012003,1157443,124.30426716141001,0.0361792039800995,4.2,5.290667801445677
216,R22,CZ02,Stredni_Cechy,2003,CZ,CZ0,8.493160376297434,2.1664999261264954,1.3850187832589886,4.212057257262696,5.612834938860159,6.393077609333002,1.2864058679662254,-0.01921330595658821,0.9676465208240503,0.3323790438844635,1.0146089198532096,0.056533954212671156,1.0612590284062617,0.03828540763163679,1.016656391512902,0.041617635120331675,1.026009529850902,0.05306060652954736,1.2864058679662254,0.28640586796622536,-0.01921330595658821,-1.0,1.0,-1.0,1.0,1.6178980451954237,CZ022003,1128603,5.02789161586353,0.017555160993560255,5.1,2.1810203520703055
217,R23,CZ03,Jihozapad,2003,CZ,CZ0,8.43243192815909,2.148870232424976,1.4410506084571575,4.120937620081191,5.400282482342924,6.19137666495876,1.2521827062355044,0.003471279894259327,0.9520101975810664,0.3256036150443776,1.0053384278147552,0.049718469327053594,1.057460027637138,0.019383827977986767,1.0145504850641531,0.033807106561284384,1.042186028209886,0.043869393835200166,1.2521827062355044,0.25218270623550443,0.003471279894259327,1.0,-1.0,-1.0,1.0,1.305080612956827,CZ032003,1173537,3.2668174308379134,0.016676901004304162,5.0,2.0704390448775687
218,R24,CZ04,Severozapad,2003,CZ,CZ0,8.332584181145467,2.1330801884470585,1.3855705023336518,4.164965639667608,5.463699143460303,6.383142054132799,1.3099553952896377,0.04610527457839941,0.9690102685435091,0.3416051037022646,1.0204398208448537,0.06528805891244949,1.0825189349770625,0.003990382918067192,1.007960559345487,0.025714878578038447,0.9965056896717961,0.010524049902216448,1.3099553952896377,0.30995539528963767,0.04610527457839941,1.0,1.0,1.0,1.0,1.833152928005672,CZ042003,1121734,5.804176837537293,0.01613917106867127,11.0,2.2181764144651908
219,R25,CZ05,Severovychod,2003,CZ,CZ0,8.584549927339605,2.1869240641318863,1.4903866394010745,4.159111914997768,5.419912728860756,6.1881475340761245,1.1733556203642383,-0.05077321303555982,0.9684047707170775,0.34255248253110804,0.9995527207199786,0.056715279418688924,1.0534495397641215,0.04772085863359332,1.0207290703053242,0.04569841802519403,1.0553121472310159,0.06107542959996759,1.1733556203642383,0.17335562036423835,-0.05077321303555982,-1.0,-1.0,-1.0,1.0,0.5845602008709455,CZ052003,1481433,5.637536809991109,0.015678932137172624,6.2,2.029035619078357
220,R26,CZ06,Jihovychod,2003,CZ,CZ0,8.7538959633224,2.1363480966367794,1.417992535354532,4.1289589780054925,5.434354074829595,6.23617391419628,1.26516234285456,0.002921372081134077,0.9664376232693456,0.32131039065909417,1.0043481298989339,0.05362625946149446,1.0521637755411188,0.03544801257206642,1.0146700155271264,0.037208085399218715,1.0386258197584128,0.04218332436448502,1.26516234285456,0.26516234285456,0.002921372081134077,1.0,-1.0,-1.0,1.0,1.4237212175424128,CZ062003,1640225,5.397392001165586,0.01700445404238089,7.0,2.107214936190788
221,R27,CZ07,Stredni_Morava,2003,CZ,CZ0,8.339065804625719,2.154592818224918,1.446302398766726,4.153098706204016,5.408660862330078,6.185917856491198,1.2473423771240961,-0.0022203228130013297,0.9832046515581648,0.3509999825034601,1.0057959288819238,0.06418021018528075,1.0620289906992455,0.06458259118969567,1.0137054500015403,0.048759500149001545,1.0263862183185797,0.05226809965311752,1.2473423771240961,0.24734237712409612,-0.0022203228130013297,-1.0,-1.0,-1.0,1.0,1.26083749667978,CZ072003,1233376,6.134874075388421,0.015093347794649312,8.4,2.0328191502871817
222,R28,CZ08,Moravskoslezko,2003,CZ,CZ0,8.290980612628843,2.1167532601150314,1.4406719800389045,4.077457991751871,5.287350163474402,6.045035237450646,1.2575282174988516,-0.0027730732313591133,0.9647332447312857,0.3332532667690533,1.010432274345558,0.07342422499455936,1.0687228125704864,0.01976069672194214,1.0124556243513674,0.038965446229635714,1.0175435843305358,0.02981181946453959,1.2575282174988516,0.2575282174988516,-0.0027730732313591133,-1.0,-1.0,-1.0,1.0,1.3539413558817481,CZ082003,1256298,9.627621313561667,0.01585360153256705,14.0,1.9675772456987755
223,R73,EE00,Eesti,2003,EE,EE0,8.369438922572867,1.928855425582835,1.374827912451959,3.77335621911207,4.90339187610501,5.656767111570302,1.445590138513863,0.164304363289276,1.0159070908250558,0.2944221097653854,1.0082762578360602,0.05032379489353467,1.010786374826446,-0.033390320542594054,1.016081632498474,0.014568683269543525,1.0190897155935967,0.040228759130085834,1.445590138513863,0.445590138513863,0.164304363289276,0.0,0.0,1.0,1.0,3.072924765324157,EE002003,1375190,1.372720574691472,0.014666940623951694,11.3,1.8834108924582318
224,R95,FI19,LansiSuomi,2003,FI,FI1,9.59244249594699,2.0657018233178137,2.0631285126152954,3.06942347415373,4.551896195614779,5.363245876050902,1.1052420605198114,-0.005903123485173856,0.9702445808136391,0.18438185832122855,0.9887792285727798,0.03507232822280082,0.990362500366047,-0.05014078619779605,0.9969067659203735,0.041749492554226664,1.067599852615129,0.049986141551687124,1.1052420605198114,0.10524206051981144,-0.005903123485173856,1.0,1.0,-1.0,0.0,-0.03803303171273385,FI192003,1321583,1.0057330731914909,0.05876657566968094,10.5,2.293822401897172
225,R97,FI20,Aland,2003,FI,FI2,5.926904530624721,2.7283119326623946,8.63808957602431,1.0000000000000009,4.160431131552078,5.0642141420428795,1.187549018131175,-0.16671267433958437,1.0000000000000027,2.220446049250313e-16,1.0272137275103792,0.05047234181262594,0.9928895794576271,-0.16063968000266748,1.0105038564432474,0.15280307064168375,0.9928319405959599,-0.010541822434092851,1.187549018131175,0.18754901813117497,-0.16671267433958437,-1.0,1.0,-1.0,1.0,0.7142952113042031,FI202003,26257,0.9367834916475599,0.06940769230769231,,4.064214142042879
226,R134,HU21,KozepDunantul,2003,HU,HU2,8.154192999010087,2.127707209109534,1.9189396199426871,3.3434281480736425,4.737762577635641,5.621964842606928,1.3023701155367977,0.10827425779905964,0.9269693213338972,0.1909798304306265,0.9983725551063819,0.08204314131633339,1.0070591090097543,0.06800853244507798,0.9788754893357228,0.02968957711243969,1.0297028167804962,0.010586351937214022,1.3023701155367977,0.3023701155367977,0.10827425779905964,1.0,-1.0,1.0,1.0,1.763819540466413,HU212003,1113671,4.301520194297023,0.015963508992053534,4.3,2.278536694533286
227,R135,HU22,NyugatDunantul,2003,HU,HU2,8.256416142382433,2.033586231889108,1.6885680967313665,3.3519299039014534,4.806315225878611,5.721427662744233,1.2814843700523215,0.09479057018816506,0.9321140929414778,0.1439211410229666,0.9850787104435654,0.04147256147909928,0.9890206106036934,0.051289017079906074,0.9905206645079807,0.004570083399506708,1.0684295675581903,-0.008499599232580257,1.2814843700523215,0.2814843700523215,0.09479057018816506,1.0,-1.0,1.0,1.0,1.5729130040028962,HU222003,1004328,3.747020919763439,0.019271731448763253,4.6,2.3694977588427797
228,R136,HU23,DelDunantul,2003,HU,HU2,7.777592935953771,2.04988934154006,1.826315653709143,3.3403164227220685,4.695956313002264,5.620833183849252,1.2638273395733763,-0.01903834753079181,0.9404299500494089,0.19183994327427578,0.9772350890003898,0.05377291286811492,1.004299932097024,0.028765707598020218,0.993076430161275,0.04218328397197124,1.0889045697541986,0.07295522350863926,1.2638273395733763,0.26382733957337634,-0.01903834753079181,-1.0,-1.0,-1.0,1.0,1.4115185957701792,HU232003,989408,2.536523396146517,0.014680690038953812,7.8,2.280516761127183
229,R137,HU31,eszakMagyarorszag,2003,HU,HU3,7.913948081466714,2.082265408770084,1.8929821210426443,3.3340538986800885,4.721934862140044,5.628834509115162,1.3567384652645078,0.03782992719752043,0.9500778151384346,0.19695695666207824,0.989831941961604,0.05991217326207565,1.0038976547083402,0.03815270173884833,0.9804032130462299,0.049690405760929424,1.0398210102631624,0.054984004410421616,1.3567384652645078,0.3567384652645078,0.03782992719752043,1.0,-1.0,1.0,1.0,2.2607744299851498,HU312003,1288960,3.252662149080349,0.013923351648351649,9.8,2.2947806104350734
230,R138,HU32,eszakAlfold,2003,HU,HU3,8.186682992812655,2.025408448068243,1.705767503341403,3.3716459285589933,4.797750822358197,5.719836245123045,1.4211817549610397,0.03330987099704963,0.9462758123172362,0.18559425362725812,0.9914709217955568,0.054132446156999636,1.0104347579460013,0.03760791736855473,0.9769231345766978,0.03397004452411201,1.0241571105671636,0.046156527343422016,1.4211817549610397,0.4211817549610397,0.03330987099704963,1.0,1.0,1.0,1.0,2.8498194915284,HU322003,1554177,3.0379604038580856,0.014609598960267358,6.4,2.348190316564052
231,R139,HU33,DelAlfold,2003,HU,HU3,8.062857272108907,2.0584321798951453,1.791516001405609,3.3666011038066217,4.7491026429943926,5.636271229788111,1.206988390348387,-0.03004395908012447,0.927908853856132,0.18747759410448084,0.9712947208083637,0.05626987853896381,0.9894843610518446,0.028968206995004242,0.9872443768013244,0.04686019458564272,1.1023430300811223,0.07800714806964071,1.206988390348387,0.2069883903483869,-0.03004395908012447,-1.0,-1.0,-1.0,1.0,0.8919811466121579,HU332003,1367064,2.647908828180381,0.01480257413509061,6.4,2.2696701259814893
232,R142,ITC1,Piemonte,2003,IT,ITC,11.017416354253713,1.8986126125542802,1.2705105226533084,3.64316095135419,5.149868442082064,5.978306153095254,1.1473605319631917,0.0628705992872709,1.12612154680089,0.4212410860370075,1.0505855773160573,0.0728199271303741,1.0420236543172925,0.08294501669592247,1.0219217684788218,0.048792298863996164,0.979795681235243,0.029916137032216183,1.1473605319631917,0.14736053196319165,0.0628705992872709,1.0,1.0,1.0,1.0,0.3469516225515672,ITC12003,4219397,7.377312952534192,0.06083252998909487,4.8,2.3351452017410637
233,R143,ITC2,Valle_dAosta_Vallee_dAoste,2003,IT,ITC,7.580882786409009,2.68480582105766,4.145256155617212,3.359883614280858,4.874470506295329,5.523119895724904,1.2556263961618679,0.1285677844800166,1.008621432130151,0.4082307353553565,1.046061476790062,0.22886166223691629,1.0561902793151057,0.07107771523842366,1.0443250793618422,0.3227184914503147,1.0381143259615095,0.29231119516404014,1.2556263961618679,0.2556263961618679,0.1285677844800166,1.0,1.0,1.0,1.0,1.3365577233613848,ITC22003,120372,1.7134918184624883,0.0728063063063063,,2.1632362814440462
234,R144,ITC3,Liguria,2003,IT,ITC,9.957264237405843,2.576095611681388,3.2175150420126393,3.290804459910817,5.013433719712126,5.601397839167826,1.1604246338003545,0.06921059691250409,1.0215061134378094,0.32430607932194544,1.0076706305075773,0.13109104855157805,1.0088388816860707,0.007639136195621177,0.9830825564096989,0.13190543010976064,0.9282659233126944,0.06537376635005976,1.1604246338003545,0.16042463380035454,0.06921059691250409,1.0,1.0,1.0,1.0,0.4663642829994872,ITC32003,1565791,11.712945590994371,0.06549492231299056,6.9,2.3105933792570092
235,R145,ITC4,Lombardia,2003,IT,ITC,11.936505780514812,2.005702859883881,1.6483187764463774,3.4163017582598134,4.8109816926811195,5.594127795732765,1.1234923460063102,0.02584140662962997,0.9729378671127935,0.06756763231363361,0.9867894180738751,0.008283101943987847,0.995961197289588,0.028153763148139332,1.0077360947880682,0.01636190203333887,1.075372945772026,0.07134119970429054,1.1234923460063102,0.1234923460063102,0.02584140662962997,-1.0,1.0,1.0,1.0,0.12878403470644198,ITC42003,9073637,17.854385964912282,0.07241191657659428,3.4,2.177826037472952
236,R155,ITF1,Abruzzo,2003,IT,ITF,9.50329421155054,2.8987538215659643,4.585649688872295,3.4269489375084143,5.0240902810581245,5.612656931552072,1.0686110896574543,-0.0006141253777973699,1.0038685328413897,0.3803954547710764,1.0160098250462783,0.18122313753466968,1.0071553564140505,0.09874545669656953,1.0272498675141006,0.2565457395894398,1.0562193064610481,0.27489714066958026,1.0686110896574543,0.06861108965745433,-0.0006141253777973699,-1.0,-1.0,-1.0,0.0,-0.3728590871114446,ITF12003,1265126,4.489891866478608,0.054963832460732984,5.6,2.185707994043658
237,R156,ITF2,Molise,2003,IT,ITF,8.050434567632637,3.0502225023133396,7.792582362454931,3.581533084039269,4.857209004059233,5.412350090503258,1.0647619963317123,-0.013443830543788282,0.9790970881024686,0.43234961146140904,0.9900938325484692,0.187276918870258,0.9937925434384135,0.018622842253536054,0.980055866699161,0.2833543386802926,1.0560602438134041,0.3294093693579956,1.0647619963317123,0.06476199633171231,-0.013443830543788282,-1.0,-1.0,-1.0,0.0,-0.40804179466135787,ITF22003,320218,2.526869426023325,0.05383728506787331,12.6,1.830817006463989
238,R157,ITF3,Campania,2003,IT,ITF,10.6918260200852,2.4049354960419564,2.8409097630938938,3.048885180049365,4.947230929034224,5.659401284993308,1.1260513814520885,0.004627663322059217,0.975485844224564,0.2801594210854117,1.0079153395772804,0.12197858921882798,1.019661593266332,0.1338138570022709,1.0508724532960303,0.22872578394105014,1.1594124921950495,0.3392142271361679,1.1260513814520885,0.1260513814520885,0.004627663322059217,-1.0,1.0,-1.0,1.0,0.15217494474142357,ITF32003,5699296,12.214755077658303,0.05709031055141216,21.2,2.610516104943943
239,R158,ITF4,Puglia,2003,IT,ITF,10.366969347063677,2.448241831686548,3.0830030505051247,3.0536917611960837,4.962296390003459,5.652745557900373,1.0577432876091764,0.007098644034041257,0.9815913758387826,0.30343221515439667,1.0068990765554597,0.13723115077946246,1.017138851438398,0.1327376106012772,1.0308294674959737,0.2265256577518,1.138903761440021,0.3010239472851298,1.0577432876091764,0.05774328760917635,0.007098644034041257,-1.0,-1.0,-1.0,0.0,-0.4721964293935267,ITF42003,4020032,6.561408993799176,0.05031543043202033,13.6,2.5990537967042897
240,R159,ITF5,Basilicata,2003,IT,ITF,8.52680578262199,2.9423024863523453,6.795852289276002,3.4645824005304227,4.842813494901134,5.510140180120333,1.0605789912454349,-0.001473079165077662,0.9968081426990615,0.421380557229337,0.9912552340401881,0.1821592859307406,1.0032899913422957,0.10822897092862382,0.9994780740880187,0.28504059380669655,1.046550113510666,0.30364141759310426,1.0605789912454349,0.060578991245434866,-0.001473079165077662,-1.0,-1.0,-1.0,0.0,-0.44627662873151597,ITF52003,595070,1.8870254141372569,0.05686679389312978,17.0,2.04555777958991
241,R160,ITF6,Calabria,2003,IT,ITF,9.698240136507756,2.047378352778522,1.683072173996943,3.769421779488767,4.960586732313854,5.849338452153944,1.1055000145039144,0.02391953694605853,1.0900393673153883,0.35050486106277234,1.0253354495663802,0.061230041491568965,1.0283330534370796,0.053282613584551664,1.037747995234444,0.11152448228575551,1.0275637562579645,0.11366851021095525,1.1055000145039144,0.10550001450391444,0.02391953694605853,-1.0,-1.0,1.0,0.0,-0.0356751986294632,ITF62003,1999061,3.9103911068935133,0.05057713641879009,25.1,2.0799166726651768
242,R161,ITG1,Sicilia,2003,IT,ITG,10.606524972599239,2.0345699556103654,1.682257366099442,3.4824407320213338,5.028645530368958,5.808144292461301,1.1155899840810624,0.049024080699305195,1.0735018044139255,0.3789997049485907,1.0447997703591385,0.09983086065985025,1.0273117300942967,0.09251724350328983,1.0301131544882003,0.11612578896447512,0.9821074987122737,0.09736898646258996,1.1155899840810624,0.11558998408106236,0.049024080699305195,1.0,-1.0,1.0,1.0,0.05655235180330859,ITG12003,4959528,5.542130741075997,0.055461859110921746,20.8,2.325703560439967
243,R162,ITG2,Sardegna,2003,IT,ITG,9.633172261704,2.0286782038804496,1.6447674192119839,3.3882813571941677,4.881123852249913,5.701062448514275,1.1133040663299982,0.023685018318429396,1.1344869132982875,0.2965859784132556,1.032001453936902,0.04407953101471729,1.0349942437930677,0.0074359278796980455,1.0304390958692151,0.0709586803771356,1.0261603966360826,0.08451303011662603,1.1133040663299982,0.11330406632999823,0.023685018318429396,-1.0,-1.0,1.0,1.0,0.035657879024231315,ITG22003,1630280,2.2714716223003517,0.052133812419384556,17.3,2.3127810913201072
244,R164,LU00,Luxembourg_GrandD,2003,LU,LU0,9.410455823129011,1.8597524007844848,1.6953315828271636,3.148316877414814,4.314661205826381,4.96880970020136,1.1572398166419233,0.12775955885854073,0.9880723933473813,0.16761314052092302,0.9934439336472074,-0.027998335336634428,0.9825291735944034,-0.19029933676772337,1.0219790450594546,-0.23245999712713394,1.096258106994871,-0.23683056069799102,1.1572398166419233,0.15723981664192332,0.12775955885854073,0.0,0.0,1.0,1.0,0.43725340383850175,LU002003,448300,7.235112142304717,0.140177926242651,3.7,1.8204928227865462
245,R165,LV00,Latvija,2003,LV,LV0,8.622669776061999,1.903434181564727,1.289484870847598,4.00911954016715,5.002811739056041,5.56937874539762,1.3604615781515486,0.11797261425318939,1.1349071694853505,0.4072704636382867,1.1142046862917596,0.13713614303895794,1.085738214120923,0.03406350974046357,1.084826156505712,0.048666439831301034,0.9625813414314579,-0.056304267288833865,1.3604615781515486,0.36046157815154856,0.11797261425318939,0.0,0.0,1.0,1.0,2.2948056110438255,LV002003,2299390,1.531385455129234,0.011001048327916972,12.1,1.5602592052304693
246,R166,MT00,Malta,2003,MT,MT0,7.663104835630578,1.8803173491641618,1.7305641861829448,2.9949677704490187,4.4172970116449575,5.574912907037222,0.996477466887353,-0.03473186187513588,0.9734560618166379,0.19541566944422162,0.9642083398394129,0.03478178728009518,0.9467081858675055,0.039773282205225136,0.8946466459705027,-0.00039098294013040213,0.854178870272501,-0.029387120014554458,0.996477466887353,-0.0035225331126470527,-0.03473186187513588,0.0,0.0,-1.0,0.0,-1.0321977779827554,MT002003,397296,47.14828897338403,0.03236337365591398,7.5,2.579945136588203
247,R167,NL11,Groningen,2003,NL,NL1,9.255194125357622,1.7833046769321117,1.6693652992773385,3.295177598362764,4.496921646178944,5.785119303012959,1.185308630257556,0.04580124088145121,0.9918343214537649,0.09694452192625302,0.9868898683872899,-0.03324918692766243,0.9909204124266907,-0.060008970391320804,0.9748248142076862,-0.06309718127838437,0.9908473695480317,-0.04235313804148089,1.185308630257556,0.18530863025755595,0.04580124088145121,1.0,1.0,1.0,1.0,0.6938169051979944,NL112003,572997,11.853595890410958,0.07075677139761646,4.6,2.4899417046501946
248,R168,NL12,Friesland,2003,NL,NL1,8.874338271254667,1.9112619287605908,2.0517023632685394,3.3113293439305895,4.312794760637586,5.485694359437749,1.1093710253874638,0.041406576852354604,0.9973779296589174,0.394974588845334,0.9771834597201721,0.05210474078990934,0.9715642492998509,-0.027439026601848493,0.9838190433073984,0.0084782714182976,1.0095382871837946,0.024197982095471415,1.1093710253874638,0.1093710253874638,0.041406576852354604,1.0,-1.0,1.0,0.0,-0.0002921532437830783,NL122003,639787,9.279550950944973,0.045568597168597166,3.5,2.17436501550716
249,R169,NL13,Drenthe,2003,NL,NL1,8.547883995957076,1.9174460464435155,2.085456478132257,3.3260916256613053,4.297100138347727,5.564138293071997,1.0761268687383605,0.01025126041093749,0.9932545711444071,0.3960042948854483,0.9723736278195024,0.05665853537642329,0.9760469567803889,-0.015017061267830534,0.980310139746644,0.014819987051433059,1.0169172986543458,0.03612118544192999,1.0761268687383605,0.0761268687383605,0.01025126041093749,-1.0,-1.0,-1.0,0.0,-0.3041609717280504,NL132003,481254,8.925056775170326,0.047586174724342664,3.2,2.2380466674106914
250,R170,NL21,Overijssel,2003,NL,NL2,9.402131403458727,1.9472957132674933,2.122855011377609,3.3193597654036733,4.268051231280384,5.302986122017692,1.0882511657403986,0.019407151760874486,0.9915241388052386,0.19913999730333876,0.9709414655335425,0.022929669575307066,0.9751032987157238,0.005690217654169327,0.9738426746680771,0.03368918270345289,1.0126773646152984,0.056872914748145376,1.0882511657403986,0.0882511657403986,0.019407151760874486,-1.0,-1.0,-1.0,0.0,-0.19333861446843148,NL212003,1100677,16.334505666275888,0.051560452705189545,3.2,1.9836263566140184
251,R171,NL22,Gelderland,2003,NL,NL2,9.914981570683953,1.858601015582746,2.064029842848832,3.306317066213363,4.156468807064881,5.186922464218036,1.0866767647914501,0.007071191852684677,0.9892998662281823,0.3908697420651651,0.9654317939017214,0.050062140067384076,0.979918953657942,0.00045362867330300816,0.9685146377981998,0.03003525841275556,1.0036702680066758,0.05453751348275282,1.0866767647914501,0.08667676479145014,0.007071191852684677,-1.0,-1.0,-1.0,0.0,-0.20772945497695072,NL222003,1960422,19.911157564672067,0.052375348273773464,3.2,1.8806053980046724
252,R172,NL23,Flevoland,2003,NL,NL2,8.174504455682479,2.1237137567925437,2.865739990751566,3.2588602371037885,4.154242375041737,5.305611910103815,1.2475810318051435,0.07071762466024878,0.9604982254591796,0.15282747533955987,0.9781507800342009,0.02246464572472906,0.9949716488151672,-0.015721976938419147,0.947565741328693,0.031203910178632555,0.9665655005321705,0.05767981877912942,1.2475810318051435,0.24758103180514346,0.07071762466024878,1.0,1.0,1.0,1.0,1.2630189241324612,NL232003,351680,12.562530825054605,0.048589848569826136,3.6,2.046751673000027
253,R173,NL31,Utrecht,2003,NL,NL3,9.791542750179003,1.8169340049054128,1.9561584356173758,3.296467938698571,4.285638062642253,5.3281643587219065,1.112784966258129,0.01699697962172131,0.9924112302783585,0.11712596771630768,0.9739480963102684,0.029553294980883993,0.9743040504958921,0.014006293042039486,0.9762418903472191,-0.010710096415288306,1.0051990375835878,-0.0016398056258721816,1.112784966258129,0.11278496625812906,0.01699697962172131,-1.0,-1.0,-1.0,1.0,0.030913035376099903,NL312003,1152218,43.46414658779397,0.07756099585062241,3.9,2.0316964200233354
254,R174,NL32,NoordHolland,2003,NL,NL3,10.569867273342673,1.8002995325499012,1.781340092416435,3.3242388487907943,4.360749867103074,5.351661050652709,1.1776010347490402,0.02786105792322835,0.9938794541373895,0.13487000714510644,0.988811155778322,0.01744126691734449,0.9831913194275257,0.0144869753610537,0.9825560518554144,-0.014005553998877374,0.9945776840795186,-0.0014945107690466086,1.1776010347490402,0.1776010347490402,0.02786105792322835,1.0,1.0,1.0,1.0,0.6233654882693446,NL322003,2573120,49.57309766327141,0.07841117238253513,4.1,2.0274222018619144
255,R175,NL33,ZuidHolland,2003,NL,NL3,10.769756726450423,1.8542937607884415,1.7666939803718502,3.3525521809247527,4.426367084283865,5.505844393259331,1.1350088217541483,0.039717220313011836,0.9934927246150294,0.18132788588580717,0.9857180346363092,0.023493461909447233,0.9883224777404017,0.016501199025420688,0.9834439908408774,0.019333432249821092,0.9996762787210307,0.024924191619776326,1.1350088217541483,0.1350088217541483,0.039717220313011836,1.0,1.0,1.0,1.0,0.23405059073720458,NL332003,3439982,60.359816897909944,0.06709603174603175,3.5,2.153292212334578
