Region,RegionCode,RegionName,SectorCode,SectorName,sp60,sp61
R1,AT11,Burgenland,ss1,Agriculture,6.609023273,175.3568631
R1,AT11,Burgenland,ss2,Mining_quarrying_and_energy_supply,46.67120121,107.1237801
R1,AT11,Burgenland,ss3,Food_beverages_and_tobacco,64.1069616,68.09710265
R1,AT11,Burgenland,ss4,Textiles_and_leather_etc,20.26117065,16.23331646
R1,AT11,Burgenland,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,48.39975202,60.85666509
R1,AT11,Burgenland,ss6,Electrical_and_optical_equipment_and_Transport_equipment,99.78284186,84.67053824
R1,AT11,Burgenland,ss8,Other_manufacturing,215.4502634,204.8878838
R1,AT11,Burgenland,ss9,Construction,185.4789466,169.2978853
R1,AT11,Burgenland,ss10,Distribution,274.1356949,266.5861826
R1,AT11,Burgenland,ss11,Hotels_and_restaurant,85.82406407,99.36182155
R1,AT11,Burgenland,ss12,Transport_storage_and_communication,120.6187174,158.0201348
R1,AT11,Burgenland,ss13,Financial_intermediation,112.5620991,122.8595699
R1,AT11,Burgenland,ss14,Real_estate_renting_and_busine_activitie,136.1891622,488.8547638
R1,AT11,Burgenland,ss15,Non-Market_Service,724.3703132,252.0041975
R2,AT12,Niederosterreich,ss1,Agriculture,45.27766781,1067.979354
R2,AT12,Niederosterreich,ss2,Mining_quarrying_and_energy_supply,266.7149903,650.8479906
R2,AT12,Niederosterreich,ss3,Food_beverages_and_tobacco,386.0728527,434.8363186
R2,AT12,Niederosterreich,ss4,Textiles_and_leather_etc,161.4480013,137.0270151
R2,AT12,Niederosterreich,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,428.6912102,571.6759057
R2,AT12,Niederosterreich,ss6,Electrical_and_optical_equipment_and_Transport_equipment,483.7672812,435.3460084
R2,AT12,Niederosterreich,ss8,Other_manufacturing,1795.732813,1812.942714
R2,AT12,Niederosterreich,ss9,Construction,1191.752498,1096.183759
R2,AT12,Niederosterreich,ss10,Distribution,2704.05006,1753.021255
R2,AT12,Niederosterreich,ss11,Hotels_and_restaurant,574.5369193,446.1429568
R2,AT12,Niederosterreich,ss12,Transport_storage_and_communication,1299.947987,1139.656419
R2,AT12,Niederosterreich,ss13,Financial_intermediation,645.8011164,813.2895068
R2,AT12,Niederosterreich,ss14,Real_estate_renting_and_busine_activitie,844.6606451,3519.449335
R2,AT12,Niederosterreich,ss15,Non-Market_Service,3334.961885,1819.550596
R3,AT13,Wien,ss1,Agriculture,86.75519573,36.55735295
R3,AT13,Wien,ss2,Mining_quarrying_and_energy_supply,440.046315,697.4370235
R3,AT13,Wien,ss3,Food_beverages_and_tobacco,380.5678824,276.2389929
R3,AT13,Wien,ss4,Textiles_and_leather_etc,170.6471881,93.41927786
R3,AT13,Wien,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,113.0985908,97.34112979
R3,AT13,Wien,ss6,Electrical_and_optical_equipment_and_Transport_equipment,1833.875747,1061.208303
R3,AT13,Wien,ss8,Other_manufacturing,2327.570504,1492.262686
R3,AT13,Wien,ss9,Construction,2059.337391,1088.67585
R3,AT13,Wien,ss10,Distribution,3337.516118,3732.814458
R3,AT13,Wien,ss11,Hotels_and_restaurant,859.5143159,1156.299961
R3,AT13,Wien,ss12,Transport_storage_and_communication,1557.516025,2378.770761
R3,AT13,Wien,ss13,Financial_intermediation,2096.503732,1529.811011
R3,AT13,Wien,ss14,Real_estate_renting_and_busine_activitie,2857.584816,7447.754551
R3,AT13,Wien,ss15,Non-Market_Service,9395.382099,3012.700478
R4,AT21,Karnten,ss1,Agriculture,19.79342508,297.4934483
R4,AT21,Karnten,ss2,Mining_quarrying_and_energy_supply,128.5577199,258.0525726
R4,AT21,Karnten,ss3,Food_beverages_and_tobacco,114.1772868,106.3287571
R4,AT21,Karnten,ss4,Textiles_and_leather_etc,43.81970932,30.77331197
R4,AT21,Karnten,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,139.1946575,153.3462793
R4,AT21,Karnten,ss6,Electrical_and_optical_equipment_and_Transport_equipment,272.944431,203.5702895
R4,AT21,Karnten,ss8,Other_manufacturing,654.7793742,547.8175669
R4,AT21,Karnten,ss9,Construction,451.7715572,377.2549835
