Region,RegionCode,RegionName,SectorCode,SectorName,sp60,sp61
R7,AT32,Salzburg,ss3,Food_beverages_and_tobacco,131.7450069,171.0971406
R7,AT32,Salzburg,ss4,Textiles_and_leather_etc,25.08599643,23.55519547
R7,AT32,Salzburg,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,156.0932589,253.0419791
R7,AT32,Salzburg,ss6,Electrical_and_optical_equipment_and_Transport_equipment,253.284772,247.9335385
R7,AT32,Salzburg,ss8,Other_manufacturing,801.0753496,836.0808828
R7,AT32,Salzburg,ss9,Construction,574.6863924,558.8962764
R7,AT32,Salzburg,ss10,Distribution,1016.16901,1093.192814
R7,AT32,Salzburg,ss11,Hotels_and_restaurant,444.5628392,581.923739
R7,AT32,Salzburg,ss12,Transport_storage_and_communication,464.3065729,609.1484787
R7,AT32,Salzburg,ss13,Financial_intermediation,373.7405576,452.0736666
R7,AT32,Salzburg,ss14,Real_estate_renting_and_busine_activitie,556.2868621,2229.244793
R7,AT32,Salzburg,ss15,Non-Market_Service,2354.601431,836.8186233
R8,AT33,Tirol,ss1,Agriculture,36.29847354,243.2770636
R8,AT33,Tirol,ss2,Mining_quarrying_and_energy_supply,158.9261967,439.5492289
R8,AT33,Tirol,ss3,Food_beverages_and_tobacco,151.2454705,200.9378363
R8,AT33,Tirol,ss4,Textiles_and_leather_etc,77.73491164,74.60949552
R8,AT33,Tirol,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,204.8939585,340.2754767
R8,AT33,Tirol,ss6,Electrical_and_optical_equipment_and_Transport_equipment,294.1008188,294.2593313
R8,AT33,Tirol,ss8,Other_manufacturing,1021.704609,1091.20293
R8,AT33,Tirol,ss9,Construction,732.6283891,755.8635632
R8,AT33,Tirol,ss10,Distribution,1032.964433,1322.379092
R8,AT33,Tirol,ss11,Hotels_and_restaurant,561.811617,875.4288314
R8,AT33,Tirol,ss12,Transport_storage_and_communication,529.4953106,826.9901288
R8,AT33,Tirol,ss13,Financial_intermediation,434.6552468,613.5604677
R8,AT33,Tirol,ss14,Real_estate_renting_and_busine_activitie,571.3534912,2753.75288
R8,AT33,Tirol,ss15,Non-Market_Service,2532.152684,1181.75057
R9,AT34,Vorarlberg,ss1,Agriculture,9.939820888,92.60550031
R9,AT34,Vorarlberg,ss2,Mining_quarrying_and_energy_supply,91.39250658,231.1428133
R9,AT34,Vorarlberg,ss3,Food_beverages_and_tobacco,144.8346569,177.1804264
R9,AT34,Vorarlberg,ss4,Textiles_and_leather_etc,69.29739471,61.38740633
R9,AT34,Vorarlberg,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,144.334588,220.0312392
R9,AT34,Vorarlberg,ss6,Electrical_and_optical_equipment_and_Transport_equipment,249.7279195,230.7535527
R9,AT34,Vorarlberg,ss8,Other_manufacturing,595.6924227,586.6028411
R9,AT34,Vorarlberg,ss9,Construction,323.3744163,408.3346495
R9,AT34,Vorarlberg,ss10,Distribution,577.4749513,617.3276698
R9,AT34,Vorarlberg,ss11,Hotels_and_restaurant,255.197127,331.2002225
R9,AT34,Vorarlberg,ss12,Transport_storage_and_communication,263.5781796,342.9073369
R9,AT34,Vorarlberg,ss13,Financial_intermediation,179.2276633,283.4013591
R9,AT34,Vorarlberg,ss14,Real_estate_renting_and_busine_activitie,275.4548383,1389.972496
R9,AT34,Vorarlberg,ss15,Non-Market_Service,1437.574241,500.4499042
R10,BE10,Region_de_BruxellesCapitale,ss1,Agriculture,8.122586316,2.646225113
R10,BE10,Region_de_BruxellesCapitale,ss2,Mining_quarrying_and_energy_supply,422.6405988,1281.18899
R10,BE10,Region_de_BruxellesCapitale,ss3,Food_beverages_and_tobacco,250.7047768,398.4607593
R10,BE10,Region_de_BruxellesCapitale,ss4,Textiles_and_leather_etc,84.43533243,103.389974
R10,BE10,Region_de_BruxellesCapitale,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,180.7381051,301.4831897
R10,BE10,Region_de_BruxellesCapitale,ss6,Electrical_and_optical_equipment_and_Transport_equipment,486.1150205,400.6070602
R10,BE10,Region_de_BruxellesCapitale,ss8,Other_manufacturing,961.1056813,1114.222938
R10,BE10,Region_de_BruxellesCapitale,ss9,Construction,797.7330817,643.2900314
R10,BE10,Region_de_BruxellesCapitale,ss10,Distribution,3302.758604,3477.839216
R10,BE10,Region_de_BruxellesCapitale,ss11,Hotels_and_restaurant,566.43479,616.7429327
R10,BE10,Region_de_BruxellesCapitale,ss12,Transport_storage_and_communication,1855.459802,2490.600475
R10,BE10,Region_de_BruxellesCapitale,ss13,Financial_intermediation,2860.669711,1968.882156
R10,BE10,Region_de_BruxellesCapitale,ss14,Real_estate_renting_and_busine_activitie,4515.711083,8396.242087
R10,BE10,Region_de_BruxellesCapitale,ss15,Non-Market_Service,11217.14882,2873.821363
R11,BE21,Prov_Antwerpen,ss1,Agriculture,80.68985236,310.694053
R11,BE21,Prov_Antwerpen,ss2,Mining_quarrying_and_energy_supply,244.7271163,555.3361954
R11,BE21,Prov_Antwerpen,ss3,Food_beverages_and_tobacco,654.5736299,779.3580765
R11,BE21,Prov_Antwerpen,ss4,Textiles_and_leather_etc,425.4394573,390.5812901
R11,BE21,Prov_Antwerpen,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,1109.922903,1383.451309
R11,BE21,Prov_Antwerpen,ss6,Electrical_and_optical_equipment_and_Transport_equipment,1207.547002,747.2718521
R11,BE21,Prov_Antwerpen,ss8,Other_manufacturing,2137.449385,1858.325293
R11,BE21,Prov_Antwerpen,ss9,Construction,1566.247803,1180.482474
R11,BE21,Prov_Antwerpen,ss10,Distribution,3008.164216,3661.035312
R11,BE21,Prov_Antwerpen,ss11,Hotels_and_restaurant,317.9934931,401.1911482
R11,BE21,Prov_Antwerpen,ss12,Transport_storage_and_communication,1783.201657,2761.111535
R11,BE21,Prov_Antwerpen,ss13,Financial_intermediation,1391.967389,1495.169609
R11,BE21,Prov_Antwerpen,ss14,Real_estate_renting_and_busine_activitie,3038.472207,8547.481074
R11,BE21,Prov_Antwerpen,ss15,Non-Market_Service,7311.397285,2844.634835
R12,BE22,Prov_Limburg_B,ss1,Agriculture,33.65117896,160.4496675
R12,BE22,Prov_Limburg_B,ss2,Mining_quarrying_and_energy_supply,97.78470122,168.8638936
R12,BE22,Prov_Limburg_B,ss3,Food_beverages_and_tobacco,151.0800129,136.874498
R12,BE22,Prov_Limburg_B,ss4,Textiles_and_leather_etc,47.83087604,33.39299059
R12,BE22,Prov_Limburg_B,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,891.7784868,846.105658
R12,BE22,Prov_Limburg_B,ss6,Electrical_and_optical_equipment_and_Transport_equipment,194.7990983,91.64520313
R12,BE22,Prov_Limburg_B,ss8,Other_manufacturing,882.1799606,584.727255
R12,BE22,Prov_Limburg_B,ss9,Construction,499.4582334,501.734441
R12,BE22,Prov_Limburg_B,ss10,Distribution,984.7854299,1060.05497
R12,BE22,Prov_Limburg_B,ss11,Hotels_and_restaurant,115.0241601,128.3496569
R12,BE22,Prov_Limburg_B,ss12,Transport_storage_and_communication,533.9739923,731.7149926
R12,BE22,Prov_Limburg_B,ss13,Financial_intermediation,291.470191,455.0697301
R12,BE22,Prov_Limburg_B,ss14,Real_estate_renting_and_busine_activitie,679.3536452,2777.609879
R12,BE22,Prov_Limburg_B,ss15,Non-Market_Service,2811.288735,966.8603416
R13,BE23,Prov_OostVlaanderen,ss1,Agriculture,57.80310752,297.4385388
R13,BE23,Prov_OostVlaanderen,ss2,Mining_quarrying_and_energy_supply,336.2851943,699.1042902
R13,BE23,Prov_OostVlaanderen,ss3,Food_beverages_and_tobacco,528.7881734,575.1041893
R13,BE23,Prov_OostVlaanderen,ss4,Textiles_and_leather_etc,138.2734174,115.8386483
R13,BE23,Prov_OostVlaanderen,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,74.2990865,84.80181381
R13,BE23,Prov_OostVlaanderen,ss6,Electrical_and_optical_equipment_and_Transport_equipment,542.049519,305.1805746
R13,BE23,Prov_OostVlaanderen,ss8,Other_manufacturing,1558.292249,1232.56084
R13,BE23,Prov_OostVlaanderen,ss9,Construction,945.4818111,1050.553065
R13,BE23,Prov_OostVlaanderen,ss10,Distribution,1857.154029,2244.908572
R13,BE23,Prov_OostVlaanderen,ss11,Hotels_and_restaurant,206.1037741,257.3228711
R13,BE23,Prov_OostVlaanderen,ss12,Transport_storage_and_communication,1005.059309,1550.117475
R13,BE23,Prov_OostVlaanderen,ss13,Financial_intermediation,649.6610177,1025.57138
R13,BE23,Prov_OostVlaanderen,ss14,Real_estate_renting_and_busine_activitie,1293.597989,5619.660294
R13,BE23,Prov_OostVlaanderen,ss15,Non-Market_Service,5448.886074,1966.746099
R14,BE24,Prov_Vlaams_Brabant,ss1,Agriculture,38.35826669,101.679062
R14,BE24,Prov_Vlaams_Brabant,ss2,Mining_quarrying_and_energy_supply,87.6821815,200.1370838
R14,BE24,Prov_Vlaams_Brabant,ss3,Food_beverages_and_tobacco,353.7504954,423.1591625
R14,BE24,Prov_Vlaams_Brabant,ss4,Textiles_and_leather_etc,40.82210358,37.62280549
R14,BE24,Prov_Vlaams_Brabant,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,775.9991823,973.3796796
R14,BE24,Prov_Vlaams_Brabant,ss6,Electrical_and_optical_equipment_and_Transport_equipment,504.3626513,312.6688294
R14,BE24,Prov_Vlaams_Brabant,ss8,Other_manufacturing,691.9527721,603.4574789
R14,BE24,Prov_Vlaams_Brabant,ss9,Construction,410.851638,555.640974
R14,BE24,Prov_Vlaams_Brabant,ss10,Distribution,2551.492658,1966.853283
R14,BE24,Prov_Vlaams_Brabant,ss11,Hotels_and_restaurant,224.841099,179.6504929
R14,BE24,Prov_Vlaams_Brabant,ss12,Transport_storage_and_communication,1319.631713,1298.325838
R14,BE24,Prov_Vlaams_Brabant,ss13,Financial_intermediation,726.9910787,642.6945266
R14,BE24,Prov_Vlaams_Brabant,ss14,Real_estate_renting_and_busine_activitie,2151.137647,5149.565847
R14,BE24,Prov_Vlaams_Brabant,ss15,Non-Market_Service,4117.746337,1497.089566
R15,BE25,Prov_WestVlaanderen,ss1,Agriculture,59.64673764,441.1707742
R15,BE25,Prov_WestVlaanderen,ss2,Mining_quarrying_and_energy_supply,72.85949732,130.0756169
R15,BE25,Prov_WestVlaanderen,ss3,Food_beverages_and_tobacco,403.2724877,377.6311643
R15,BE25,Prov_WestVlaanderen,ss4,Textiles_and_leather_etc,106.6611554,76.97577909
R15,BE25,Prov_WestVlaanderen,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,1352.803314,1324.627805
R15,BE25,Prov_WestVlaanderen,ss6,Electrical_and_optical_equipment_and_Transport_equipment,551.6539497,268.6874431
R15,BE25,Prov_WestVlaanderen,ss8,Other_manufacturing,1281.064281,878.369465
R15,BE25,Prov_WestVlaanderen,ss9,Construction,717.4137312,891.315512
R15,BE25,Prov_WestVlaanderen,ss10,Distribution,1463.036515,1828.742518
R15,BE25,Prov_WestVlaanderen,ss11,Hotels_and_restaurant,245.3478411,318.6278283
R15,BE25,Prov_WestVlaanderen,ss12,Transport_storage_and_communication,803.5770198,1278.777693
R15,BE25,Prov_WestVlaanderen,ss13,Financial_intermediation,444.2537878,867.4888857
R15,BE25,Prov_WestVlaanderen,ss14,Real_estate_renting_and_busine_activitie,900.1649983,4535.029938
R15,BE25,Prov_WestVlaanderen,ss15,Non-Market_Service,4131.66602,1618.918341
R16,BE31,Prov_Brabant_Wallon,ss1,Agriculture,12.52364784,52.53050291
R16,BE31,Prov_Brabant_Wallon,ss2,Mining_quarrying_and_energy_supply,31.73295997,100.3951308
R16,BE31,Prov_Brabant_Wallon,ss3,Food_beverages_and_tobacco,24.46981902,40.48188823
R16,BE31,Prov_Brabant_Wallon,ss4,Textiles_and_leather_etc,46.74126259,59.5780733
R16,BE31,Prov_Brabant_Wallon,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,351.1732622,616.2467878
R16,BE31,Prov_Brabant_Wallon,ss6,Electrical_and_optical_equipment_and_Transport_equipment,79.52445522,68.16927781
R16,BE31,Prov_Brabant_Wallon,ss8,Other_manufacturing,148.4010249,179.2352954
R16,BE31,Prov_Brabant_Wallon,ss9,Construction,196.05259,211.200709
R16,BE31,Prov_Brabant_Wallon,ss10,Distribution,758.8130747,635.894506
R16,BE31,Prov_Brabant_Wallon,ss11,Hotels_and_restaurant,59.33159687,51.76509147
R16,BE31,Prov_Brabant_Wallon,ss12,Transport_storage_and_communication,379.5667356,408.1252202
R16,BE31,Prov_Brabant_Wallon,ss13,Financial_intermediation,154.6021252,238.6024671
R16,BE31,Prov_Brabant_Wallon,ss14,Real_estate_renting_and_busine_activitie,414.1008963,1803.075493
R16,BE31,Prov_Brabant_Wallon,ss15,Non-Market_Service,1467.677989,552.5535432
R17,BE32,Prov_Hainaut,ss1,Agriculture,21.39082794,188.6713022
R17,BE32,Prov_Hainaut,ss2,Mining_quarrying_and_energy_supply,172.6864223,315.3777307
R17,BE32,Prov_Hainaut,ss3,Food_beverages_and_tobacco,195.9034756,187.1272612
R17,BE32,Prov_Hainaut,ss4,Textiles_and_leather_etc,92.58782854,68.13502679
R17,BE32,Prov_Hainaut,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,65.06286067,65.23828581
R17,BE32,Prov_Hainaut,ss6,Electrical_and_optical_equipment_and_Transport_equipment,457.1334364,225.7504936
R17,BE32,Prov_Hainaut,ss8,Other_manufacturing,1111.818126,770.7951127
R17,BE32,Prov_Hainaut,ss9,Construction,580.7374436,541.4425762
R17,BE32,Prov_Hainaut,ss10,Distribution,1421.233775,1376.974363
R17,BE32,Prov_Hainaut,ss11,Hotels_and_restaurant,116.4745223,116.9370268
R17,BE32,Prov_Hainaut,ss12,Transport_storage_and_communication,827.8345265,1025.882982
R17,BE32,Prov_Hainaut,ss13,Financial_intermediation,413.5734753,726.3807077
R17,BE32,Prov_Hainaut,ss14,Real_estate_renting_and_busine_activitie,791.4278596,3864.178283
R17,BE32,Prov_Hainaut,ss15,Non-Market_Service,4715.517231,1369.321913
R18,BE33,Prov_Liege,ss1,Agriculture,17.86657635,147.9776185
R18,BE33,Prov_Liege,ss2,Mining_quarrying_and_energy_supply,184.4558976,352.6351634
R18,BE33,Prov_Liege,ss3,Food_beverages_and_tobacco,242.6337838,243.6802334
R18,BE33,Prov_Liege,ss4,Textiles_and_leather_etc,28.03678888,21.70159234
R18,BE33,Prov_Liege,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,846.1736262,889.5706435
R18,BE33,Prov_Liege,ss6,Electrical_and_optical_equipment_and_Transport_equipment,257.0273015,134.1251704
R18,BE33,Prov_Liege,ss8,Other_manufacturing,774.1099723,568.5639171
R18,BE33,Prov_Liege,ss9,Construction,566.326088,490.8422977
R18,BE33,Prov_Liege,ss10,Distribution,1275.303486,1082.747376
R18,BE33,Prov_Liege,ss11,Hotels_and_restaurant,125.6862714,110.2473073
R18,BE33,Prov_Liege,ss12,Transport_storage_and_communication,766.1192464,826.3168158
R18,BE33,Prov_Liege,ss13,Financial_intermediation,366.2734414,594.0450685
R18,BE33,Prov_Liege,ss14,Real_estate_renting_and_busine_activitie,741.0142814,3125.731028
R18,BE33,Prov_Liege,ss15,Non-Market_Service,3664.171732,1160.413038
R19,BE34,Prov_Luxembourg_B,ss1,Agriculture,6.065352081,84.33210221
R19,BE34,Prov_Luxembourg_B,ss2,Mining_quarrying_and_energy_supply,15.0913973,37.70856958
R19,BE34,Prov_Luxembourg_B,ss3,Food_beverages_and_tobacco,42.32354702,55.41207775
R19,BE34,Prov_Luxembourg_B,ss4,Textiles_and_leather_etc,2.703815861,2.726882023
R19,BE34,Prov_Luxembourg_B,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,182.7536802,251.4581041
R19,BE34,Prov_Luxembourg_B,ss6,Electrical_and_optical_equipment_and_Transport_equipment,37.99888558,25.79302303
R19,BE34,Prov_Luxembourg_B,ss8,Other_manufacturing,114.9315136,109.7285762
R19,BE34,Prov_Luxembourg_B,ss9,Construction,127.6046809,143.3343447
R19,BE34,Prov_Luxembourg_B,ss10,Distribution,268.9746265,256.5789398
R19,BE34,Prov_Luxembourg_B,ss11,Hotels_and_restaurant,41.68260136,41.22581621
R19,BE34,Prov_Luxembourg_B,ss12,Transport_storage_and_communication,177.9354093,216.7409572
R19,BE34,Prov_Luxembourg_B,ss13,Financial_intermediation,49.14985332,156.9207367
R19,BE34,Prov_Luxembourg_B,ss14,Real_estate_renting_and_busine_activitie,86.83902786,753.646549
R19,BE34,Prov_Luxembourg_B,ss15,Non-Market_Service,947.0319183,292.3248247
R20,BE35,Prov_Namur,ss1,Agriculture,13.47491724,101.716958
R20,BE35,Prov_Namur,ss2,Mining_quarrying_and_energy_supply,47.87203904,109.659201
R20,BE35,Prov_Namur,ss3,Food_beverages_and_tobacco,66.73730354,80.07315253
R20,BE35,Prov_Namur,ss4,Textiles_and_leather_etc,11.13332973,10.29152999
R20,BE35,Prov_Namur,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,269.1114413,339.0202126
R20,BE35,Prov_Namur,ss6,Electrical_and_optical_equipment_and_Transport_equipment,41.35638422,25.73317583
R20,BE35,Prov_Namur,ss8,Other_manufacturing,223.119002,195.1895255
R20,BE35,Prov_Namur,ss9,Construction,200.690623,208.6651922
R20,BE35,Prov_Namur,ss10,Distribution,486.2730666,492.079959
R20,BE35,Prov_Namur,ss11,Hotels_and_restaurant,54.97278435,57.6469025
R20,BE35,Prov_Namur,ss12,Transport_storage_and_communication,302.3066562,390.5195638
R20,BE35,Prov_Namur,ss13,Financial_intermediation,126.1330799,278.429262
R20,BE35,Prov_Namur,ss14,Real_estate_renting_and_busine_activitie,230.2932781,1380.466156
R20,BE35,Prov_Namur,ss15,Non-Market_Service,1869.671253,520.9105776
R21,CZ01,Praha,ss1,Agriculture,25.17539792,49.61172819
R21,CZ01,Praha,ss2,Mining_quarrying_and_energy_supply,203.737936,814.6521803
R21,CZ01,Praha,ss3,Food_beverages_and_tobacco,184.4237958,343.0705176
R21,CZ01,Praha,ss4,Textiles_and_leather_etc,54.76752759,49.84496545
R21,CZ01,Praha,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,0.500937844,0.942077496
R21,CZ01,Praha,ss6,Electrical_and_optical_equipment_and_Transport_equipment,448.5635818,636.1390448
R21,CZ01,Praha,ss8,Other_manufacturing,796.5541769,1065.252601
R21,CZ01,Praha,ss9,Construction,579.0653404,734.8106667
R21,CZ01,Praha,ss10,Distribution,1364.667263,1917.965934
R21,CZ01,Praha,ss11,Hotels_and_restaurant,280.4354413,280.83527
R21,CZ01,Praha,ss12,Transport_storage_and_communication,721.4388209,1810.092698
R21,CZ01,Praha,ss13,Financial_intermediation,632.8907386,604.4815226
R21,CZ01,Praha,ss14,Real_estate_renting_and_busine_activitie,1329.21868,2688.497567
R21,CZ01,Praha,ss15,Non-Market_Service,2279.959615,1791.834211
R22,CZ02,Stredni_Cechy,ss1,Agriculture,123.935617,256.9572595
R22,CZ02,Stredni_Cechy,ss2,Mining_quarrying_and_energy_supply,89.0868863,328.2616325
R22,CZ02,Stredni_Cechy,ss3,Food_beverages_and_tobacco,121.8359806,214.3023612
R22,CZ02,Stredni_Cechy,ss4,Textiles_and_leather_etc,48.13693933,41.8595608
R22,CZ02,Stredni_Cechy,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,159.2594139,286.4488739
R22,CZ02,Stredni_Cechy,ss6,Electrical_and_optical_equipment_and_Transport_equipment,268.1469507,359.2066056
R22,CZ02,Stredni_Cechy,ss8,Other_manufacturing,571.1256345,718.1986944
R22,CZ02,Stredni_Cechy,ss9,Construction,209.6500025,348.0484157
R22,CZ02,Stredni_Cechy,ss10,Distribution,450.6757333,751.109198
R22,CZ02,Stredni_Cechy,ss11,Hotels_and_restaurant,74.46477158,91.34087444
R22,CZ02,Stredni_Cechy,ss12,Transport_storage_and_communication,227.3831199,660.2798607
R22,CZ02,Stredni_Cechy,ss13,Financial_intermediation,44.38044846,116.2377626
R22,CZ02,Stredni_Cechy,ss14,Real_estate_renting_and_busine_activitie,182.4113466,932.6023283
R22,CZ02,Stredni_Cechy,ss15,Non-Market_Service,853.9728995,661.6123208
