Region,RegionCode,RegionName,SectorCode,SectorName,sp60,sp61
R1,AT11,Burgenland,ss1,Agriculture,20.7607972,163.4751872
R1,AT11,Burgenland,ss2,Mining_quarrying_and_energy_supply,61.27084346,165.1459603
R1,AT11,Burgenland,ss3,Food_beverages_and_tobacco,58.12883751,87.18514816
R1,AT11,Burgenland,ss4,Textiles_and_leather_etc,14.53819544,12.0575092
R1,AT11,Burgenland,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,53.83301063,86.78603462
R1,AT11,Burgenland,ss6,Electrical_and_optical_equipment_and_Transport_equipment,130.9867576,92.59369595
R1,AT11,Burgenland,ss8,Other_manufacturing,272.2076888,207.9914458
R1,AT11,Burgenland,ss9,Construction,229.4074593,230.3567821
R1,AT11,Burgenland,ss10,Distribution,378.2570673,360.0606992
R1,AT11,Burgenland,ss11,Hotels_and_restaurant,142.7785767,175.7154908
R1,AT11,Burgenland,ss12,Transport_storage_and_communication,148.2899406,168.0517844
R1,AT11,Burgenland,ss13,Financial_intermediation,141.4345285,139.3396346
R1,AT11,Burgenland,ss14,Real_estate_renting_and_busine_activitie,169.8221909,854.0234259
R1,AT11,Burgenland,ss15,Non-Market_Service,977.5611931,355.5947499
R2,AT12,Niederosterreich,ss1,Agriculture,91.91595323,1069.74304
R2,AT12,Niederosterreich,ss2,Mining_quarrying_and_energy_supply,351.8441464,968.7505094
R2,AT12,Niederosterreich,ss3,Food_beverages_and_tobacco,396.5323035,606.4027287
R2,AT12,Niederosterreich,ss4,Textiles_and_leather_etc,102.7594233,86.82642072
R2,AT12,Niederosterreich,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,459.2347009,755.7947153
R2,AT12,Niederosterreich,ss6,Electrical_and_optical_equipment_and_Transport_equipment,561.0314294,403.3583959
R2,AT12,Niederosterreich,ss8,Other_manufacturing,2402.47596,1858.099205
R2,AT12,Niederosterreich,ss9,Construction,1398.345688,1554.096736
R2,AT12,Niederosterreich,ss10,Distribution,3257.1348,2555.604359
R2,AT12,Niederosterreich,ss11,Hotels_and_restaurant,809.0701694,822.9652694
R2,AT12,Niederosterreich,ss12,Transport_storage_and_communication,1409.389865,1318.768154
R2,AT12,Niederosterreich,ss13,Financial_intermediation,963.417816,851.6064004
R2,AT12,Niederosterreich,ss14,Real_estate_renting_and_busine_activitie,1325.567238,6114.203767
R2,AT12,Niederosterreich,ss15,Non-Market_Service,5396.203489,2535.431214
R3,AT13,Wien,ss1,Agriculture,19.25775333,21.5197918
R3,AT13,Wien,ss2,Mining_quarrying_and_energy_supply,487.2847327,1480.726534
R3,AT13,Wien,ss3,Food_beverages_and_tobacco,354.0698133,593.876349
R3,AT13,Wien,ss4,Textiles_and_leather_etc,102.1026815,94.38354423
R3,AT13,Wien,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,110.9490155,199.8926086
R3,AT13,Wien,ss6,Electrical_and_optical_equipment_and_Transport_equipment,1781.512829,1394.291862
R3,AT13,Wien,ss8,Other_manufacturing,2096.620554,1770.433032
R3,AT13,Wien,ss9,Construction,2157.893322,1551.860531
R3,AT13,Wien,ss10,Distribution,5174.974659,4602.05549
R3,AT13,Wien,ss11,Hotels_and_restaurant,1481.436902,1722.39943
R3,AT13,Wien,ss12,Transport_storage_and_communication,2049.601561,2189.743566
R3,AT13,Wien,ss13,Financial_intermediation,3000.571072,1408.200403
R3,AT13,Wien,ss14,Real_estate_renting_and_busine_activitie,4312.340769,11344.73238
R3,AT13,Wien,ss15,Non-Market_Service,11693.76884,4243.342262
R4,AT21,Karnten,ss1,Agriculture,23.48694184,280.5824962
R4,AT21,Karnten,ss2,Mining_quarrying_and_energy_supply,152.7061471,389.7873459
R4,AT21,Karnten,ss3,Food_beverages_and_tobacco,99.14612969,140.7047547
R4,AT21,Karnten,ss4,Textiles_and_leather_etc,26.37156524,20.67809387
R4,AT21,Karnten,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,134.1295567,204.6020927
R4,AT21,Karnten,ss6,Electrical_and_optical_equipment_and_Transport_equipment,383.168486,255.9688501
R4,AT21,Karnten,ss8,Other_manufacturing,810.5875463,584.6100159
R4,AT21,Karnten,ss9,Construction,577.5239483,474.4564612
R4,AT21,Karnten,ss10,Distribution,958.8745789,821.4270667
R4,AT21,Karnten,ss11,Hotels_and_restaurant,397.2309087,440.1656416
R4,AT21,Karnten,ss12,Transport_storage_and_communication,381.9509892,389.6610243
R4,AT21,Karnten,ss13,Financial_intermediation,485.4135699,335.6912257
R4,AT21,Karnten,ss14,Real_estate_renting_and_busine_activitie,560.3388353,2003.912041
R4,AT21,Karnten,ss15,Non-Market_Service,2133.50832,878.1128931
R5,AT22,Steiermark,ss1,Agriculture,57.37216912,715.7071195
R5,AT22,Steiermark,ss2,Mining_quarrying_and_energy_supply,302.1274457,631.077209
R5,AT22,Steiermark,ss3,Food_beverages_and_tobacco,226.7020318,263.8757078
R5,AT22,Steiermark,ss4,Textiles_and_leather_etc,45.72218311,29.41644974
R5,AT22,Steiermark,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,379.6417175,474.7628841
R5,AT22,Steiermark,ss6,Electrical_and_optical_equipment_and_Transport_equipment,854.9922978,470.5323148
R5,AT22,Steiermark,ss8,Other_manufacturing,2368.327432,1411.070144
R5,AT22,Steiermark,ss9,Construction,1099.787603,1102.448411
R5,AT22,Steiermark,ss10,Distribution,2196.544767,1709.723857
